População Economicamente Ativa (PEA) - Total
Sigla,Código,Município,1970,1980,1991,2000,
SC,4206702,Herval d'Oeste,3773,5816,7923.49885857,10070.36954224,
SC,4206751,Ibiam,,,,1256.07135479,
SC,4206801,Ibicaré,1587,1501,1739.83498034,1971.84746176,
SC,4206900,Ibirama,6931,9058,6334.49913797,8128.28905073,
SC,4207007,Içara,3680,7504,15054.86656312,22347.10316753,
SC,4207106,Ilhota,2469,2946,3662.45747225,5244.53972875,
SC,4207205,Imaruí,5882,5831,5221.46446688,5216.18318271,
SC,4207304,Imbituba,4859,7971,10942.62140599,15454.41724283,
SC,4207403,Imbuia,1113,1605,2038.35027105,3342.73250378,
SC,4207502,Indaial,7127,13194,14419.81241194,21625.17886226,
SC,4207577,Iomerê,,,,1316.51585305,
SC,4207601,Ipira,1576,2060,2230.19310659,2816.56977851,
SC,4207650,Iporã do Oeste,,,4183.89459523,5178.90809408,
SC,4207684,Ipuaçu,,,,3050.43524373,
SC,4207700,Ipumirim,3075,2679,4412.43005729,4048.80554669,
SC,4207759,Iraceminha,,,3470.92317653,3049.42991029,
SC,4207809,Irani,2155,2352,3229.22399587,3626.62127219,
SC,4207858,Irati,,,,1219.25801705,
SC,4207908,Irineópolis,2702,2915,3284.40750815,4500.41267186,
SC,4208005,Itá,4017,3158,3326.61585194,3660.2999601,
SC,4208104,Itaiópolis,7800,9419,10201.6789879,8902.2939542,
SC,4208203,Itajaí,16326,31724,48185.624616,71181.2501714002,
SC,4208302,Itapema,957,2118,4589.64989699,12119.64552731,
SC,4208401,Itapiranga,6996,13770,10966.26802112,8169.79834295,
SC,4208450,Itapoá,,,1324.16214369,3972.78342436,
SC,4208500,Ituporanga,6693,7191,11255.72285033,11339.65150479,
SC,4208609,Jaborá,1307,1700,1576.98853704,2441.19898025,
SC,4208708,Jacinto Machado,4583,5191,4384.8426584,5441.03629529,
SC,4208807,Jaguaruna,3756,5145,7543.77423799,6637.66458358,
SC,4208906,Jaraguá do Sul,10487,23423,37498.45256048,59962.7605615501,
SC,4208955,Jardinópolis,,,,1137.58756631,
SC,4209003,Joaçaba,6973,9807,13117.15418422,12273.16293997,
SC,4209102,Joinville,40544,96866,148144.182126689,208342.874335658,
SC,4209151,José Boiteux,,,1842.95215079,2549.51263019,
SC,4209177,Jupiá,,,,1357.94218619,
SC,4209201,Lacerdópolis,898,700,1090.10973146,1145.40992624,
SC,4209300,Lages,34650,49823,58065.9789215301,71091.1235361101,
SC,4209409,Laguna,8382,10352,15435.95598714,19198.13948616,
SC,4209458,Lajeado Grande,,,,798.09978492,
SC,4209508,Laurentino,1078,1898,1902.62801825,2748.98887804,
SC,4209607,Lauro Muller,3179,3222,4336.62093395,5344.95996211,
SC,4209706,Lebon Régis,2633,2476,4139.80720508,5028.12149807,
SC,4209805,Leoberto Leal,1494,2352,2401.12232944,2600.80558397,
SC,4209854,Lindóia do Sul,,,2941.41694472,2958.5453311,
SC,4209904,Lontras,2174,2797,3866.01452993,4664.52986707,
SC,4210001,Luiz Alves,2638,3034,3013.08658754,4673.73857992,
SC,4210035,Luzerna,,,,2972.39943295,
SC,4210050,Macieira,,,,627.60490969,
SC,4210100,Mafra,10218,13491,17590.75430407,22075.43411026,
SC,4210209,Major Gercino,1447,1264,1154.08347948,1691.85932515,
SC,4210308,Major Vieira,2546,1967,3241.80470041,3460.29808711,
SC,4210407,Maracajá,1183,1486,1701.60729678,2765.91307181,
SC,4210506,Maravilha,4525,8497,12506.83350074,10324.29221061,
SC,4210555,Marema,,,3648.58395303,1570.50839607,
SC,4210605,Massaranduba,4195,5115,5181.74536531,6663.20261313,
SC,4210704,Matos Costa,1625,1720,1760.82405839,1327.40138054,
SC,4210803,Meleiro,2951,3671,4232.66189882,3306.76064719,
SC,4210852,Mirim Doce,,,,1662.47817414,
SC,4210902,Modelo,5096,3499,5306.72280169,2238.85572137,
SC,4211009,Mondaí,6611,8110,8435.82114411,5560.38014897,
SC,4211058,Monte Carlo,,,,3739.24430427,
SC,4211108,Monte Castelo,1891,2085,2825.9475186,3670.0199341,
SC,4211207,Morro da Fumaça,1314,3351,5007.47710292,6872.947415,
SC,4211256,Morro Grande,,,,1471.91741267,
SC,4211306,Navegantes,2292,4051,9013.99146917,17488.45329472,
SC,4211405,Nova Erechim,719,1158,1682.01975444,1971.49589834,
SC,4211454,Nova Itaberaba,,,,2553.19058965,
SC,4211504,Nova Trento,3155,3485,4195.31801631,4864.22988396,
SC,4211603,Nova Veneza,2482,3073,4189.3790612,5607.7568845,
SC,4211652,Novo Horizonte,,,,2099.42612226,
SC,4211702,Orleans,4124,7304,9943.33731695,10622.58370106,
SC,4211751,Otacílio Costa,,,5574.27323407,6008.62028916,
SC,4211801,Ouro,1720,2540,3625.2419985,3914.65007113,
SC,4211850,Ouro Verde,,,,913.33927538,
SC,4211876,Paial,,,,1075.24183147,
SC,4211892,Painel,,,,961.49962625,
SC,4211900,Palhoça,5074,13320,27100.95476919,48363.0707371501,
SC,4212007,Palma Sola,1619,2533,3899.20117345,4319.28875383,
SC,4212056,Palmeira,,,,820.32340034,
SC,4212106,Palmitos,4323,7560,10076.83925316,9519.72332537,
SC,4212205,Papanduva,3814,4446,6338.91627626,7994.19531554,
SC,4212239,Paraíso,,,,2708.11800578,
SC,4212254,Passo de Torres,,,,1950.73162176,
SC,4212270,Passos Maia,,,,2279.49915794,
SC,4212304,Paulo Lopes,1488,1458,2082.62011686,2595.497441,
SC,4212403,Pedras Grandes,2181,1388,2189.67004538,2541.15152224,
SC,4212502,Penha,1730,3030,4588.01334359,7877.41425175,
SC,4212601,Peritiba,904,879,1605.39892056,1852.53288642,
SC,4212650,Pescaria Brava,,,,,
SC,4212700,Petrolândia,2264,2686,3966.80706969,4058.67949264,
SC,4212809,Piçarras,1118,1769,2855.45887363,4973.53122142,
SC,4212908,Pinhalzinho,2107,3745,5373.12438263,6864.59862579,
SC,4213005,Pinheiro Preto,472,859,1334.02868687,1550.74951031,
SC,4213104,Piratuba,1588,1309,2220.61148264,3560.73951483,
SC,4213153,Planalto Alegre,,,,1475.74654678,
SC,4213203,Pomerode,4491,6149,8762.00035229,12257.61578961,
SC,4213302,Ponte Alta,1493,1595,1996.04130785,1746.63831803,
SC,4213351,Ponte Alta do Norte,,,,1204.36963981,
SC,4213401,Ponte Serrada,2587,4101,4512.91020118,4498.36212135,
SC,4213500,Porto Belo,2623,2691,4532.94330091,4998.28822186,
SC,4213609,Porto União,7931,9864,11559.85785395,15404.28215193,
SC,4213708,Pouso Redondo,3534,4002,5521.29771495,5732.58617103,
SC,4213807,Praia Grande,2422,3177,3502.93070861,3567.18131838,
SC,4213906,Presidente Castelo Branco,640,619,888.9124436,1288.76371976,
SC,4214003,Presidente Getúlio,3475,4315,5975.14120392,6922.95918422,
SC,4214102,Presidente Nereu,1110,1292,1434.49373139,1317.49871757,
SC,4214151,Princesa,,,,1536.05486136,
SC,4214201,Quilombo,5278,6321,10143.11212212,5903.87678973,
SC,4214300,Rancho Queimado,779,889,912.03806854,1327.8090832,
SC,4214409,Rio das Antas,1880,1707,2723.98001282,3517.63507299,
SC,4214508,Rio do Campo,2054,1848,2572.7888203,3537.21358381,
SC,4214607,Rio do Oeste,2631,2763,3088.72124182,3824.94900935,
SC,4214706,Rio dos Cedros,3863,3400,3684.46483658,4494.86576843,
SC,4214805,Rio do Sul,8792,15223,21620.87231228,27185.1989981899,
SC,4214904,Rio Fortuna,2140,1398,1718.87865623,2486.91967661,
SC,4215000,Rio Negrinho,4199,8308,12611.55804678,17015.71179005,
SC,4215059,Rio Rufino,,,,752.1920178,
SC,4215075,Riqueza,,,,3436.31913591,
SC,4215109,Rodeio,2285,3623,4439.39468626,5567.37316947,
SC,4215208,Romelândia,1978,3573,5954.17165708,3748.92494328,
SC,4215307,Salete,1443,2003,3069.0108399,3571.46124453,
SC,4215356,Saltinho,,,,2357.84598216,
SC,4215406,Salto Veloso,1049,1376,1585.00744415,2253.03703024,
SC,4215455,Sangão,,,,4026.07554408,
SC,4215505,Santa Cecília,4265,4882,4829.28911795,5817.03516411,
SC,4215554,Santa Helena,,,,1630.38387689,
SC,4215604,Santa Rosa de Lima,590,817,1152.23737592,1260.26859885,
SC,4215653,Santa Rosa do Sul,,,2899.79520801,3819.0430984,
SC,4215679,Santa Terezinha,,,,5160.35988617,
SC,4215687,Santa Terezinha do Progresso,,,,1940.72843354,
SC,4215695,Santiago do Sul,,,,822.67415411,
SC,4215703,Santo Amaro da Imperatriz,2718,3350,5425.63418219,7373.14116216,
SC,4215752,São Bernardino,,,,1761.37971071,
SC,4215802,São Bento do Sul,5663,15828,21808.38697412,32973.7184061899,
SC,4215901,São Bonifácio,1026,1177,1500.75697598,1608.36899239,
SC,4216008,São Carlos,5477,4687,6843.32652551,5615.99898603,
SC,4216057,São Cristovão do Sul,,,,1695.83820127,
SC,4216107,São Domingos,2891,5423,6185.82159945,4852.4187713,
SC,4216206,São Francisco do Sul,4312,6611,11354.84953871,13594.16414178,
SC,4216255,São João do Oeste,,,,3584.9135756,
SC,4216305,São João Batista,3453,3624,5526.70219001,7876.71367902,
SC,4216354,São João do Itaperiú,,,,1447.04446018,
SC,4216404,São João do Sul,2479,2696,3367.20945625,3725.70179336,
SC,4216503,São Joaquim,7084,7880,10174.14960533,10528.32212334,
SC,4216602,São José,10533,31931,59810.7743394102,88245.18473609,
SC,4216701,São José do Cedro,3571,5508,9673.55677971,8555.92709301,
SC,4216800,São José do Cerrito,5093,4441,5710.46633384,4651.96145716,
SC,4216909,São Lourenço do Oeste,4555,9107,10517.64638148,10996.38655853,
SC,4217006,São Ludgero,992,1486,2980.4414979,4565.83051625,
SC,4217105,São Martinho,1317,1677,1626.93294588,1979.80074467,
SC,4217154,São Miguel da Boa Vista,,,,1297.66402115,
SC,4217204,São Miguel do Oeste,7757,14246,21057.45651116,18270.27900792,
SC,4217253,São Pedro de Alcântara,,,,1817.93318143,
SC,4217303,Saudades,4042,3266,5411.28312741,5297.71414277,
SC,4217402,Schroeder,999,1856,3249.76367493,5737.03659435,
SC,4217501,Seara,4841,4689,9448.19755697,9316.82279103,
SC,4217550,Serra Alta,,,1918.64766763,1861.00200271,
SC,4217600,Siderópolis,3497,4479,4729.93161591,5476.99177886,
SC,4217709,Sombrio,5493,6291,9352.42279612,12088.54617832,
SC,4217758,Sul Brasil,,,,1794.32420486,
SC,4217808,Taió,6531,6567,7445.93672315,8431.4980152,
SC,4217907,Tangará,6024,3832,5212.87791324,4430.17876023,
SC,4217956,Tigrinhos,,,,1337.66767069,
SC,4218004,Tijucas,4221,5728,7780.52961307,10554.19401052,
SC,4218103,Timbé do Sul,2223,2437,2116.59648288,3023.3091342,
SC,4218202,Timbó,4538,8174,12538.20887662,16147.88768343,
SC,4218251,Timbó Grande,,,1396.54422417,2576.12993244,
SC,4218301,Três Barras,1871,3292,5348.89658663,6704.53492359,
SC,4218350,Treviso,,,,1521.8062752,
SC,4218400,Treze de Maio,2206,2949,2875.96855483,3796.30847417,
SC,4218509,Treze Tílias,1201,1285,1508.72718708,2716.60694647,
SC,4218608,Trombudo Central,2115,2798,2972.84309712,2703.66771354,
SC,4218707,Tubarão,16188,26036,38230.7996002601,44164.6764098602,
SC,4218756,Tunápolis,,,2940.62832364,2880.19260423,
SC,4218806,Turvo,3202,3587,4689.37251658,5652.50833712,
SC,4218855,União do Oeste,,,3552.65639423,2113.72346685,
SC,4218905,Urubici,3335,4323,4683.61296469,4838.7546972,
SC,4218954,Urupema,,,1034.98697128,1016.29091119,
SC,4219002,Urussanga,3895,8498,11582.20902727,8802.45033978,
SC,4219101,Vargeão,652,913,1109.39111152,1886.86798007,
SC,4219150,Vargem,,,,1530.8986548,
SC,4219176,Vargem Bonita,,,,2348.76776739,
SC,4219200,Vidal Ramos,3265,3964,4357.03172156,4008.3465033,
SC,4219309,Videira,6919,12139,16596.2101946,22387.2652670901,
SC,4219358,Vitor Meireles,,,2700.0679121,3216.51248161,
SC,4219408,Witmarsum,1391,1786,1729.23801978,1985.83274086,
SC,4219507,Xanxerê,6915,10923,16311.67565528,19629.78656276,
SC,4219606,Xavantina,1784,2265,2362.53970956,2675.10129982,
SC,4219705,Xaxim,5446,9133,9920.67496548,12496.93646734,
SC,4219853,Zortéa,,,,1147.68488829,
SC,4220000,Balneário Rincão,,,,,
SC,4299919,São Miguel,,,,,
SE,2800100,Amparo de São Francisco,848,673,549.3386612,577.93621324,
SE,2800209,Aquidabã,4884,5040,4970.65429902,8035.96469507,
SE,2800308,Aracaju,50565,97789,163225.525075729,211380.0864071,
SE,2800407,Arauá,1770,3407,4069.17010393,3913.70087961,
SE,2800506,Areia Branca,1078,1708,3092.55834739,6060.11883093,
SE,2800605,Barra dos Coqueiros,1292,1703,5214.63444908,6919.59620918,
SE,2800670,Boquim,4962,5498,7988.32661821,9420.61167648,
SE,2800704,Brejo Grande,3168,2701,2274.65049606,2037.81489786,
SE,2801009,Campo do Brito,4656,3810,4180.55349115,6506.94536636,
SE,2801108,Canhoba,1532,1296,1452.38480978,1339.78737651,
SE,2801207,Canindé de São Francisco,955,2117,3431.03836957,6332.97004364,
SE,2801306,Capela,6167,6792,7874.8817429,8805.74993073,
SE,2801405,Carira,3715,5054,5474.77294846,6839.04545522,
SE,2801504,Carmópolis,1073,1137,2220.95682572,3516.99057579,
SE,2801603,Cedro de São João,1211,1013,1561.23096327,2054.48840418,
SE,2801702,Cristinápolis,1747,2138,3351.23680247,6392.48197122,
SE,2801900,Cumbe,1077,1150,1037.41421343,1425.26283629,
SE,2802007,Divina Pastora,513,508,955.54973952,1149.14246353,
SE,2802106,Estância,7619,12191,18446.55096007,23467.58836989,
SE,2802205,Feira Nova,1249,1293,1111.65704007,1790.16469586,
SE,2802304,Frei Paulo,2983,2817,3359.31413107,5184.03513615,
SE,2802403,Gararu,2887,3494,3487.79455713,4452.95866865,
SE,2802502,General Maynard,471,481,713.16694952,907.64191417,
SE,2802601,Gracho Cardoso,1587,1774,1897.96218223,2576.7378053,
SE,2802700,Ilha das Flores,1848,2378,1822.07453869,2686.96461352,
SE,2802809,Indiaroba,1965,2722,4080.46757939,4856.81599379,
SE,2802908,Itabaiana,12204,17570,24841.18500522,33380.28144176,
SE,2803005,Itabaianinha,6625,8327,10275.29180514,14764.83996264,
SE,2803104,Itabi,1999,1399,1742.40436264,1838.39423522,
SE,2803203,Itaporanga d'Ajuda,3718,4149,6439.11717161,10249.02650868,
SE,2803302,Japaratuba,2553,2929,4493.67810578,5856.92871778,
SE,2803401,Japoatã,2524,2395,3092.3210763,4872.26690547,
SE,2803500,Lagarto,15029,17078,25356.99565133,35906.8650553699,
SE,2803609,Laranjeiras,3122,3722,6435.39478037,8305.94939419,
SE,2803708,Macambira,1377,1413,1812.70039104,2343.68912928,
SE,2803807,Malhada dos Bois,778,560,790.23861508,1082.81899166,
SE,2803906,Malhador,1692,2588,3498.39701544,5281.68843202,
SE,2804003,Maruim,2333,2629,4369.42206319,5615.16459078,
SE,2804102,Moita Bonita,2670,3882,3821.24522567,4839.75832043,
SE,2804201,Monte Alegre de Sergipe,2131,2718,2904.5016199,3611.40392782,
SE,2804300,Muribeca,1804,1298,1908.39567673,2715.65368531,
SE,2804409,Neópolis,4471,5753,7593.73497272,6715.92327487,
SE,2804458,Nossa Senhora Aparecida,3318,2835,3892.44218414,3712.22804691,
SE,2804508,Nossa Senhora da Glória,4149,5620,7690.71908557,10298.45526703,
SE,2804607,Nossa Senhora das Dores,4707,5498,6450.24597417,9269.00138647,
SE,2804706,Nossa Senhora de Lourdes,1427,1402,1563.9815846,2092.16572007,
SE,2804805,Nossa Senhora do Socorro,2184,3122,21804.33539525,52650.5340793401,
SE,2804904,Pacatuba,2649,2634,3174.16051069,3729.64170356,
SE,2805000,Pedra Mole,379,722,799.43564649,1378.67732023,
SE,2805109,Pedrinhas,1144,1600,2859.57738035,2924.26750216,
SE,2805208,Pinhão,1084,1540,1154.65525881,2333.67388027,
SE,2805307,Pirambu,862,999,1463.08503553,2846.11437167,
SE,2805406,Poço Redondo,3169,6121,5437.06671716,8449.26637304,
SE,2805505,Poço Verde,3273,3487,6129.75450715,8147.60257544,
SE,2805604,Porto da Folha,4586,8425,7355.48927444,9789.64221654,
SE,2805703,Propriá,5805,5836,8481.51862196,11140.71897712,
SE,2805802,Riachão do Dantas,5314,5247,5770.79284736,6530.90588348,
SE,2805901,Riachuelo,1308,1436,2054.58209592,2961.12738801,
SE,2806008,Ribeirópolis,3650,3099,5168.74163358,6921.12664641,
SE,2806107,Rosário do Catete,1025,1165,2001.97316432,2576.14875886,
SE,2806206,Salgado,2433,3071,5315.39224448,7594.59748762,
SE,2806305,Santa Luzia do Itanhy,2374,2559,3165.98857228,5421.1032311,
SE,2806404,Santana do São Francisco,,,,2099.62207865,
SE,2806503,Santa Rosa de Lima,659,823,950.02495054,1291.74159421,
SE,2806602,Santo Amaro das Brotas,1395,1732,2662.40015769,3607.51957708,
SE,2806701,São Cristóvão,4932,6147,14884.03171784,25906.34490594,
SE,2806800,São Domingos,1941,1952,3057.00968856,4755.63858072,
SE,2806909,São Francisco,553,492,897.37336562,948.09708622,
SE,2807006,São Miguel do Aleixo,1109,1201,1441.52085591,1458.41942296,
SE,2807105,Simão Dias,8010,7671,11225.14997985,15219.94975601,
SE,2807204,Siriri,1247,1368,1871.0388744,2453.93227237,
SE,2807303,Telha,586,733,712.52120446,873.97301217,
SE,2807402,Tobias Barreto,8958,10294,15343.07862379,20115.00276755,
SE,2807501,Tomar do Geru,3091,2857,4154.94248085,4770.73457391,
SE,2807600,Umbaúba,1409,2941,4600.46447536,7053.1830296,
SP,3500105,Adamantina,11066,13905,14717.11360356,16554.66512527,
SP,3500204,Adolfo,1494,1459,1380.59210019,1890.88162411,
SP,3500303,Aguaí,4873,7057,8919.50426046,13037.47291972,
SP,3500402,Águas da Prata,1981,2146,2716.96658107,3285.9406156,
SP,3500501,Águas de Lindóia,2531,3806,5051.84153345,8628.16619701,
SP,3500550,Águas de Santa Bárbara,1555,1723,2300.76169223,2629.55054309,
SP,3500600,Águas de São Pedro,363,434,845.13284753,1075.1416688,
SP,3500709,Agudos,6601,8964,13350.78926026,15664.11675372,
SP,3500758,Alambari,,,,1587.64333235,
SP,3500808,Alfredo Marcondes,2274,1493,1572.22139157,1606.32580904,
SP,3500907,Altair,739,854,1383.86685627,1670.43354901,
SP,3501004,Altinópolis,3947,5439,6293.19714935,7779.85204801,
SP,3501103,Alto Alegre,2530,2341,2036.90642612,1985.97360602,
SP,3501152,Alumínio,,,,6664.57247935,
SP,3501202,Álvares Florence,3148,2536,2077.7045643,2091.27966954,
SP,3501301,Álvares Machado,5528,5406,8374.26336574,10369.03686312,
SP,3501400,Álvaro de Carvalho,1505,1729,1379.50079281,1947.81522191,
SP,3501509,Alvinlândia,1073,1568,1215.93233973,1342.83214455,
SP,3501608,Americana,26265,55239,73691.3341724803,93293.1450585708,
SP,3501707,Américo Brasiliense,1742,4670,8668.26342573,13366.73166099,
SP,3501806,Américo de Campos,2151,3098,2440.3382335,2522.14915726,
SP,3501905,Amparo,12390,18641,24639.02184647,32051.0911176,
SP,3502002,Analândia,952,940,1407.55684161,1733.05951803,
SP,3502101,Andradina,16767,18230,22568.17201158,26894.8491675,
SP,3502200,Angatuba,4798,6422,8798.77937538,8541.66639638,
SP,3502309,Anhembi,1182,1334,1489.07418359,2274.77872295,
SP,3502408,Anhumas,1897,1304,1324.88664028,1431.18785495,
SP,3502507,Aparecida,7266,11739,14201.48847603,17186.26863605,
SP,3502606,Aparecida d'Oeste,2509,1846,1965.33034588,2254.77991887,
SP,3502705,Apiaí,5953,8579,14541.78749617,11266.9635544,
SP,3502754,Araçariguama,,,,5205.71432568,
SP,3502804,Araçatuba,36407,52598,73781.7232782699,89096.6912482098,
SP,3502903,Araçoiaba da Serra,2163,3376,5874.26032389,8588.1554916,
SP,3503000,Aramina,1477,1420,1797.1569863,2208.54783107,
SP,3503109,Arandu,1964,1675,2316.85284692,2801.71421634,
SP,3503158,Arapeí,,,,1150.84377111,
SP,3503208,Araraquara,34526,51713,72677.8333409401,89910.2982857104,
SP,3503307,Araras,19529,28290,38147.70233782,50149.7687748403,
SP,3503356,Arco-Íris,,,,883.88623876,
SP,3503406,Arealva,2069,2468,3130.84011627,3398.16219222,
SP,3503505,Areias,1162,1348,1169.32706299,1272.12543361,
SP,3503604,Areiópolis,2281,2696,4252.70611222,4819.32918443,
SP,3503703,Ariranha,1831,2173,2713.48438707,3811.08018079,
SP,3503802,Artur Nogueira,3731,6968,13621.56324462,16794.41415564,
SP,3503901,Arujá,3030,6548,14634.91351175,28197.16337028,
SP,3503950,Aspásia,,,,936.25461196,
SP,3504008,Assis,19332,26230,36629.60287938,43140.74434398,
SP,3504107,Atibaia,13665,24296,38345.1855014599,55698.1495352499,
SP,3504206,Auriflama,4011,4776,5954.21588783,7114.47332501,
SP,3504305,Avaí,1694,2088,1759.73445749,1963.25234839,
SP,3504404,Avanhandava,1848,2464,3377.03289693,3882.50910855,
SP,3504503,Avaré,13810,19300,25708.40014451,37113.6174452899,
SP,3504602,Bady Bassitt,997,1134,2569.92518334,5802.61392581,
SP,3504701,Balbinos,458,551,593.85683018,647.68995196,
SP,3504800,Bálsamo,1893,2410,3089.12801451,3802.9070652,
SP,3504909,Bananal,3621,3986,4167.23418247,4505.50906146,
SP,3505005,Barão de Antonina,1415,1322,1054.05309853,1183.18450973,
SP,3505104,Barbosa,1536,2068,2203.38531883,2715.51923172,
SP,3505203,Bariri,6199,8238,10470.30433455,13674.93879925,
SP,3505302,Barra Bonita,6575,9616,14187.63428415,17710.31483719,
SP,3505351,Barra do Chapéu,,,,2055.76863632,
SP,3505401,Barra do Turvo,1313,1475,2348.34600323,2725.38659031,
SP,3505500,Barretos,21623,29570,41788.5893116701,51299.4993570398,
SP,3505609,Barrinha,3043,5203,7544.96674346,10881.47300731,
SP,3505708,Barueri,11671,28550,54220.9465722903,99984.7395709302,
SP,3505807,Bastos,3467,6746,8663.5611353,10310.34077289,
SP,3505906,Batatais,10686,15956,20190.01231231,25714.3724703,
SP,3506003,Bauru,44111,74762,113883.938187959,160628.78294282,
SP,3506102,Bebedouro,13264,18561,29388.6598286801,37216.7519346598,
SP,3506201,Bento de Abreu,764,705,1132.96464749,1147.83219062,
SP,3506300,Bernardino de Campos,3163,3244,4316.4427967,5025.00571076,
SP,3506359,Bertioga,,,,15599.0749976,
SP,3506409,Bilac,1899,2240,2715.06757044,3369.48903618,
