Capital residencial - total
Sigla,Código,Município,1970,1980,1991,2000,
SC,4200200,Agrolândia,26006.780528705,42106.6568348936,53220.7824515399,99115.4628166537,
SC,4200309,Agronômica,28768.1560378541,26389.0884133723,21272.6403225562,44647.621010518,
SC,4200408,Água Doce,30932.6415451345,47662.7016118777,37273.6945477805,77863.5146129054,
SC,4200507,Águas de Chapecó,22363.8571121816,28429.5390749175,19564.8547578621,43451.2163070504,
SC,4200556,Águas Frias,,,,19039.1132204875,
SC,4200606,Águas Mornas,10401.5108580918,25786.3141341028,23316.786175726,84569.1485259048,
SC,4200705,Alfredo Wagner,24829.2697966688,40646.9590433044,50421.3112724774,126262.515030458,
SC,4200754,Alto Bela Vista,,,,19062.0740825001,
SC,4200804,Anchieta,13025.0061537891,45230.1428435863,33077.5016442714,51556.1914580343,
SC,4200903,Angelina,19627.6499143082,26939.5818366725,28276.6080781086,70157.0076997501,
SC,4201000,Anita Garibaldi,53699.5493847689,43836.7529578927,32999.2154175494,74464.6559749352,
SC,4201109,Anitápolis,14271.0384346646,20469.6442804046,17475.154281601,49289.0845586032,
SC,4201208,Antônio Carlos,14569.4818213598,30249.1288674823,33550.4506065567,148384.652292994,
SC,4201257,Apiúna,,,47759.5975898515,162094.454096027,
SC,4201273,Arabutã,,,,35323.0452802838,
SC,4201307,Araquari,34478.8224712358,58340.1157124582,104025.395840489,372711.104657326,
SC,4201406,Araranguá,172507.772641968,337074.538240127,445458.254508031,820135.853990976,
SC,4201505,Armazém,24690.6708960486,33660.2052351801,37491.0629673696,81990.4169016239,
SC,4201604,Arroio Trinta,10957.5136397387,21133.3233863145,17850.296684836,44156.2153034953,
SC,4201653,Arvoredo,,,,12277.9059649676,
SC,4201703,Ascurra,22589.1638308313,54885.31768611,64352.3416830814,169309.105972183,
SC,4201802,Atalanta,23901.8146221796,24156.1665290131,20873.2275154964,35431.853369486,
SC,4201901,Aurora,16176.4495681345,30328.4213100921,33507.6086031048,57010.3912780353,
SC,4201950,Balneário Arroio do Silva,,,,87376.8730269519,
SC,4202008,Balneário Camboriú,104680.033081468,372531.000947841,781237.30275013,1962247.34135052,
SC,4202057,Balneário Barra do Sul,,,,116556.139281559,
SC,4202073,Balneário Gaivota,,,,62639.6984147713,
SC,4202081,Bandeirante,,,,13810.6312633022,
SC,4202099,Barra Bonita,,,,11797.4606247163,
SC,4202107,Barra Velha,42010.6624183377,91295.1138531316,109770.358970688,323815.656876177,
SC,4202131,Bela Vista do Toldo,,,,29643.0749535165,
SC,4202156,Belmonte,,,,16524.6215319024,
SC,4202206,Benedito Novo,58990.0816012434,90218.573001265,67484.6735788428,202599.487358423,
SC,4202305,Biguaçu,80984.9356068418,171947.101394195,298141.017280752,960961.017816055,
SC,4202404,Blumenau,1657246.1237501,2714192.56411599,3677034.62061464,8326864.62669741,
SC,4202438,Bocaina do Sul,,,,19878.5587946245,
SC,4202453,Bombinhas,,,,119976.446498233,
SC,4202503,Bom Jardim da Serra,19685.4507269479,27137.9153230171,19206.1959268947,38403.923969792,
SC,4202537,Bom Jesus,,,,14208.4233199161,
SC,4202578,Bom Jesus do Oeste,,,,11912.9786712685,
SC,4202602,Bom Retiro,33537.2329450527,50738.5909762806,41056.9734273434,84839.76958495,
SC,4202701,Botuverá,14094.5639368024,23623.6115298144,21848.8119138067,79716.8286718707,
SC,4202800,Braço do Norte,51244.6544937841,113748.252712557,167641.25315895,362796.894617194,
SC,4202859,Braço do Trombudo,,,,42950.719401505,
SC,4202875,Brunópolis,,,,17264.3445057805,
SC,4202909,Brusque,426101.207144468,586679.595513396,903094.489050954,2330804.88004234,
SC,4203006,Caçador,266264.378119362,356227.843090599,457571.47199428,887173.107982818,
SC,4203105,Caibi,15118.8574709952,49976.5902738992,31174.0769871955,62628.3171780297,
SC,4203154,Calmon,,,,14374.5302302855,
SC,4203204,Camboriú,43978.6700908405,106028.609017334,219781.737318932,564279.74346809,
SC,4203253,Capão Alto,,,,18488.6327717081,
SC,4203303,Campo Alegre,35247.8225928334,59578.4154764134,63036.1502306722,195789.332772807,
SC,4203402,Campo Belo do Sul,40088.0976078704,34119.2595028706,31723.1057505822,62762.7642509985,
SC,4203501,Campo Erê,30664.2669676067,68354.7153458534,73720.0125023574,74795.3306290636,
SC,4203600,Campos Novos,164864.105190236,247685.918279346,244021.228310844,359280.780671849,
SC,4203709,Canelinha,31546.0666444508,57119.6624531201,57627.7661172193,174256.453989236,
SC,4203808,Canoinhas,224816.032257821,348648.1400024,386973.735141442,623083.11843178,
SC,4203907,Capinzal,54190.8243851312,85725.4871623272,111234.032069886,284241.005701517,
SC,4203956,Capivari de Baixo,,,,281342.903756209,
SC,4204004,Catanduvas,38599.5372512142,67110.7336121987,68213.9001097029,110109.652686849,
SC,4204103,Caxambu do Sul,24955.9007469835,41523.2920957433,24553.0051717077,38156.986228471,
SC,4204152,Celso Ramos,,,9584.3471266892,18676.7123082721,
SC,4204178,Cerro Negro,,,,18626.4253376711,
SC,4204194,Chapadão do Lageado,,,,14973.5488442317,
SC,4204202,Chapecó,302974.81528941,717306.588855159,1111368.63970537,2232554.850751,
SC,4204251,Cocal do Sul,,,,235907.018421703,
SC,4204301,Concórdia,260518.184481758,469838.224927317,563963.541517182,988333.013225549,
SC,4204350,Cordilheira Alta,,,,27070.256341932,
SC,4204400,Coronel Freitas,49445.3178117409,88723.3431320633,48600.1323261925,102493.374573702,
SC,4204459,Coronel Martins,,,,13328.2311928354,
SC,4204509,Corupá,66284.9704277437,84103.3215569353,110228.771795504,284345.432744389,
SC,4204558,Correia Pinto,,,114263.16249298,197614.787631414,
SC,4204608,Criciúma,737045.742978487,1430076.24463812,1940865.826648,3274147.94716785,
SC,4204707,Cunha Porã,42075.3020133373,92896.6660847038,53440.86429462,106493.362386632,
SC,4204756,Cunhataí,,,,13965.1250963822,
SC,4204806,Curitibanos,217128.824471809,298818.681979528,302722.1670838,499280.95172243,
SC,4204905,Descanso,37101.7496976195,92377.9736079315,61171.3163613194,76179.0539230974,
SC,4205001,Dionísio Cerqueira,37788.275919781,66638.8803803383,59181.0303005296,109176.010971388,
SC,4205100,Dona Emma,17587.5640240879,22139.4968231744,17155.6260937752,37474.8522905787,
SC,4205159,Doutor Pedrinho,,,20184.8391841479,66062.6490260976,
SC,4205175,Entre Rios,,,,8786.0352099909,
SC,4205191,Ermo,,,,19591.3856202269,
SC,4205209,Erval Velho,23378.5090016582,29584.4992068501,25429.0950881255,48361.3223961016,
SC,4205308,Faxinal dos Guedes,23137.7740077354,44322.6889100576,53026.701785547,125712.449503735,
SC,4205357,Flor do Sertão,,,,8824.2494798656,
SC,4205407,Florianópolis,2244996.04853855,4069483.27160023,5861871.00435484,13606297.6771515,
SC,4205431,Formosa do Sul,,,,18344.5956716015,
SC,4205456,Forquilhinha,,,104067.261494809,247828.237997737,
SC,4205506,Fraiburgo,35182.5808971387,116443.935725618,204300.087689898,403994.993851862,
SC,4205555,Frei Rogério,,,,15831.77152096,
SC,4205605,Galvão,18512.5531951693,29422.5208460484,25823.803851869,33432.6451148482,
SC,4205704,Garopaba,20857.2176063942,44941.1333743694,59694.4424447162,223576.118888668,
SC,4205803,Garuva,30397.6106144857,46660.744410861,54297.7717566847,160594.323041006,
SC,4205902,Gaspar,127173.644143484,282928.33833084,455507.137558149,1250251.54106249,
SC,4206009,Governador Celso Ramos,28028.0034366221,56634.5823746201,68492.8608612407,215720.153507336,
SC,4206108,Grão Pará,18039.0402643877,32655.2736103322,32333.8544078679,72124.1112779241,
SC,4206207,Gravatal,22518.1875717466,49956.7380479791,48153.854937981,118867.033872388,
SC,4206306,Guabiruba,40600.4843619579,64699.8386825962,115412.924427042,352475.945923724,
SC,4206405,Guaraciaba,27020.4032166334,57863.0136640995,53798.5139416966,115723.422181487,
SC,4206504,Guaramirim,55946.1538405413,102580.084383849,175917.979260158,568124.671828817,
SC,4206603,Guarujá do Sul,14632.9357140705,25221.2335410339,20277.9446294314,42710.6711272366,
SC,4206652,Guatambú,,,,28077.9513950783,
SC,4206702,Herval d'Oeste,93759.0052081954,138610.986235149,137764.214495709,272360.797247654,
SC,4206751,Ibiam,,,,16439.769956281,
SC,4206801,Ibicaré,23657.6225630112,26013.1480916605,21876.9253085925,40511.6241015564,
SC,4206900,Ibirama,101128.520141665,174997.362492399,133869.49952726,242952.499073074,
SC,4207007,Içara,94616.6880293953,209186.660794,306671.309698351,626509.571937035,
SC,4207106,Ilhota,37621.9937169895,60413.0617901756,73300.1563694798,213862.281115896,
SC,4207205,Imaruí,50814.4987991752,94693.7120908114,66141.4192574289,104387.448594717,
SC,4207304,Imbituba,125901.868028094,235013.443638811,246885.625630027,526764.627510128,
SC,4207403,Imbuia,10652.0911860782,18977.4106164466,31817.6934187524,55185.4232442604,
SC,4207502,Indaial,156114.415389361,313682.89441001,396296.414658828,1029855.50153456,
SC,4207577,Iomerê,,,,33305.0453144133,
SC,4207601,Ipira,19474.2795731733,23927.1594250498,23603.8457894461,51064.5465620509,
SC,4207650,Iporã do Oeste,,,38312.8931230705,68187.913325901,
SC,4207684,Ipuaçu,,,,27824.044317085,
SC,4207700,Ipumirim,20755.2901502741,38208.9811294835,33325.0373171771,67246.8151156166,
SC,4207759,Iraceminha,,,18102.765971697,30855.0553639343,
SC,4207809,Irani,18268.2587016748,26266.0100135716,30020.6311764684,67640.0884150971,
SC,4207858,Irati,,,,14288.2378951939,
SC,4207908,Irineópolis,29351.8844945815,34887.4352222251,34599.3344999461,76673.9489830592,
SC,4208005,Itá,26068.7745546625,36948.7907479462,36683.893856487,82201.4058265206,
SC,4208104,Itaiópolis,92639.7345265398,97257.9501335192,92328.3397786234,222523.668822288,
SC,4208203,Itajaí,678563.589500847,1090968.13971694,1618546.50204735,2640873.04861494,
SC,4208302,Itapema,18282.6392771622,59375.7959992533,127434.792609261,440253.896755184,
SC,4208401,Itapiranga,76016.8159430192,150759.71344803,106213.650716098,155502.270750275,
SC,4208450,Itapoá,,,28126.0699515366,155083.249947673,
SC,4208500,Ituporanga,93110.6165062345,122876.775018194,157781.03750609,265058.324832946,
SC,4208609,Jaborá,16213.2284014617,46796.974221392,20316.7895282996,37051.4044212809,
SC,4208708,Jacinto Machado,47759.4714979285,57998.1836008192,57465.7873583269,103915.437062885,
SC,4208807,Jaguaruna,57220.037606364,108141.136738353,117458.591300297,184559.73293802,
SC,4208906,Jaraguá do Sul,280053.241417465,677559.141702584,1238520.99770814,3213677.8446568,
SC,4208955,Jardinópolis,,,,13338.2345201216,
SC,4209003,Joaçaba,240139.053225443,324368.012487409,367408.849015402,488575.473519031,
SC,4209102,Joinville,1681516.18217447,3377740.40128659,5210627.49211007,11643603.4747337,
SC,4209151,José Boiteux,,,19594.0355041498,44404.9876987333,
SC,4209177,Jupiá,,,,12428.812464481,
SC,4209201,Lacerdópolis,16964.3283384093,16242.1360283598,11230.561283059,30525.4783716224,
SC,4209300,Lages,1142137.19326312,1607742.61706747,1640586.1113769,2577016.58082328,
SC,4209409,Laguna,230229.563553397,343199.259662977,373057.509367558,622601.558107199,
SC,4209458,Lajeado Grande,,,,14762.3911809778,
SC,4209508,Laurentino,18148.5349984074,28717.3165704156,36076.8824004151,82893.3608601945,
SC,4209607,Lauro Muller,103512.162275685,98956.0406457411,79252.0506905914,180760.740808323,
SC,4209706,Lebon Régis,33732.5142732619,34150.836463955,42613.97461231,79068.6918712508,
SC,4209805,Leoberto Leal,12453.2210082975,18750.9089706492,18614.0850013929,43038.991083387,
SC,4209854,Lindóia do Sul,,,23684.602901534,42055.0321711605,
SC,4209904,Lontras,35723.9175955972,53503.3266895693,50863.5734063634,118159.938469126,
SC,4210001,Luiz Alves,27201.4993980109,43314.3835144426,41032.4928421505,168082.162874121,
SC,4210035,Luzerna,,,,91329.7838480505,
SC,4210050,Macieira,,,,11277.4137629759,
SC,4210100,Mafra,254398.013523391,312719.95207776,358811.715360364,982405.750996795,
SC,4210209,Major Gercino,15930.1225965616,20637.233940036,17848.5693928768,46818.6540066161,
SC,4210308,Major Vieira,16846.0054449892,24788.4122662512,25204.8030623657,49011.6278547139,
SC,4210407,Maracajá,18618.631723954,32848.7677720757,29781.3669706754,69236.3001594784,
SC,4210506,Maravilha,61588.5790298892,127895.158325409,133528.576969578,239844.6341886,
SC,4210555,Marema,,,19780.3100087334,20583.1428389693,
SC,4210605,Massaranduba,51583.2082781403,99146.7246034182,90913.5557465048,285062.806899988,
SC,4210704,Matos Costa,20094.9725330294,21622.7102947777,16459.6399967647,19859.276272555,
SC,4210803,Meleiro,48799.6133599245,77265.7517133693,56756.8471606821,80678.0585438202,
SC,4210852,Mirim Doce,,,,29489.9457431547,
SC,4210902,Modelo,28225.4154547769,67189.7638256174,34266.2376821041,36723.447720307,
SC,4211009,Mondaí,60834.9517766393,102855.828171203,53754.4944925383,75466.8861868437,
SC,4211058,Monte Carlo,,,,68961.4098248286,
SC,4211108,Monte Castelo,28613.4593967106,26389.5907056461,27955.0699065994,94805.5974392922,
SC,4211207,Morro da Fumaça,27073.3097432778,86177.5963270186,114667.665981623,206078.533219284,
SC,4211256,Morro Grande,,,,25080.2608952035,
SC,4211306,Navegantes,57286.724029414,102717.130339269,222584.658020864,531586.503256394,
SC,4211405,Nova Erechim,10934.7380874403,23085.6598016425,19222.5932404546,46135.4978078074,
SC,4211454,Nova Itaberaba,,,,24969.2127549913,
SC,4211504,Nova Trento,48821.9522407565,59724.5964349514,79074.626384576,205878.413188608,
SC,4211603,Nova Veneza,33805.5553084697,81244.37961447,81163.5007468652,161583.430930116,
SC,4211652,Novo Horizonte,,,,21582.3761442386,
SC,4211702,Orleans,64625.3736827094,132405.906331927,157087.167563873,283491.225385847,
SC,4211751,Otacílio Costa,,,119823.77621095,209504.568987295,
SC,4211801,Ouro,30754.8990017639,52559.5601118101,43494.5521553098,95437.9168014729,
SC,4211850,Ouro Verde,,,,15696.9800493736,
SC,4211876,Paial,,,,11272.5762454116,
SC,4211892,Painel,,,,19997.3032756221,
SC,4211900,Palhoça,118508.290498132,371994.239316893,647086.327438757,2127587.59218442,
SC,4212007,Palma Sola,15328.8190922083,28668.2752950084,31299.7655721601,56661.6929743551,
SC,4212056,Palmeira,,,,20608.5366559772,
SC,4212106,Palmitos,63831.8507688687,122650.163359433,80322.7672421335,156440.013494897,
SC,4212205,Papanduva,41562.9925945227,49791.937567966,75524.8492152837,204559.722793119,
SC,4212239,Paraíso,,,,28851.2159775982,
SC,4212254,Passo de Torres,,,,54846.5270016883,
SC,4212270,Passos Maia,,,,24310.7777776281,
SC,4212304,Paulo Lopes,14256.1986138548,27414.4690920958,27317.8939320806,88600.2540139278,
SC,4212403,Pedras Grandes,19643.1927273707,35430.3663510835,26018.7641979499,45824.4428925326,
SC,4212502,Penha,33863.4538743667,73801.0210350075,124341.152387679,263797.645933264,
SC,4212601,Peritiba,10160.0878394965,14670.2167924902,18273.7365528467,35410.704378344,
SC,4212650,Pescaria Brava,,,,,
SC,4212700,Petrolândia,27828.9320485741,38186.0297632899,34098.322364881,68137.4111778255,
SC,4212809,Piçarras,22660.1443078325,45518.108640128,71720.0260946402,165806.623562978,
SC,4212908,Pinhalzinho,37932.0726092192,74271.2678453289,76593.475771658,140431.523068717,
SC,4213005,Pinheiro Preto,11077.49657237,21478.0624575181,16385.9640266037,33829.7420349101,
SC,4213104,Piratuba,24023.075967282,28483.4229162063,17958.9323210351,55136.005877738,
SC,4213153,Planalto Alegre,,,,19823.9153419477,
SC,4213203,Pomerode,102267.061207383,187229.636167387,249617.516948825,671240.323112239,
SC,4213302,Ponte Alta,23265.5954431913,26441.655219259,25365.180323844,46540.3923387219,
SC,4213351,Ponte Alta do Norte,,,,34283.3124202623,
SC,4213401,Ponte Serrada,36200.8341721278,63953.5910985168,52570.4266838358,99335.3500378681,
SC,4213500,Porto Belo,30216.3086101481,68172.058844598,106558.425862247,165377.341724649,
SC,4213609,Porto União,215869.067946608,256743.557297648,266686.368964026,511440.341663327,
SC,4213708,Pouso Redondo,36441.7777355791,63237.4354685284,57218.7623072671,132534.195525531,
SC,4213807,Praia Grande,29197.4751549765,41530.1693451628,41397.7656214167,73495.7662312179,
SC,4213906,Presidente Castelo Branco,6180.6408165699,10901.1678773485,8873.342900712,18408.7485038575,
SC,4214003,Presidente Getúlio,51402.3601080643,92297.3925499579,100812.515207914,188469.80291397,
SC,4214102,Presidente Nereu,12883.6903097414,18058.9816239619,13042.6466861701,23281.9370494163,
SC,4214151,Princesa,,,,14325.3731444506,
SC,4214201,Quilombo,47343.9861501592,88236.4499516923,61705.5016840139,89006.9716910591,
SC,4214300,Rancho Queimado,9957.7492552029,13035.940065142,12202.7553357952,46513.8545636083,
SC,4214409,Rio das Antas,30859.4227200571,41764.0545774271,27336.2374654794,59356.7897065109,
SC,4214508,Rio do Campo,16363.4773053406,29311.8808272043,28211.4247030443,68234.7387059192,
SC,4214607,Rio do Oeste,33962.7543511796,41164.3384541921,42273.1275563676,79791.9244748081,
SC,4214706,Rio dos Cedros,43907.6099204224,73900.9723989828,71169.1672521807,208306.069157202,
SC,4214805,Rio do Sul,308377.495285524,473662.478010962,602804.041748134,1025000.91897503,
SC,4214904,Rio Fortuna,14473.1069756961,23182.5628673975,22962.8842191692,43086.8628187536,
SC,4215000,Rio Negrinho,122124.580679874,211289.844556257,267966.484542559,737242.125749381,
SC,4215059,Rio Rufino,,,,13683.6569389826,
SC,4215075,Riqueza,,,,37201.7806671287,
SC,4215109,Rodeio,32909.6669163027,88183.9029597661,100043.03355421,278085.462626141,
SC,4215208,Romelândia,9584.5889214454,32330.3872409003,24322.998654982,42353.88703149,
SC,4215307,Salete,21060.6303232587,33368.3089821744,48130.5482983807,80943.4839975356,
SC,4215356,Saltinho,,,,19909.286585546,
SC,4215406,Salto Veloso,17937.1896245432,26783.3917741808,22184.8988156965,52579.0440456295,
SC,4215455,Sangão,,,,79708.3431099992,
SC,4215505,Santa Cecília,55461.0660374742,70464.1309873611,67169.8832304496,148039.538474767,
SC,4215554,Santa Helena,,,,16436.7031286838,
SC,4215604,Santa Rosa de Lima,3045.8670869613,6743.9110754432,9404.0173362841,17821.6061973275,
SC,4215653,Santa Rosa do Sul,,,42325.1803872446,86415.4349183206,
SC,4215679,Santa Terezinha,,,,41643.3166748035,
SC,4215687,Santa Terezinha do Progresso,,,,15498.1235186257,
SC,4215695,Santiago do Sul,,,,8751.5478676638,
SC,4215703,Santo Amaro da Imperatriz,45597.3642872635,87003.5564891871,107152.84439427,364018.430612047,
