Renda per capita média
Sigla,Código,Município,1991,2000,2010,
SP,3506003,Bauru,739.61,987.7,1163.86,
SP,3506102,Bebedouro,531.46,672.76,881.64,
SP,3506201,Bento de Abreu,414.72,394.24,647.1,
SP,3506300,Bernardino de Campos,410.75,554.67,676.6,
SP,3506359,Bertioga,583.97,679.76,736.03,
SP,3506409,Bilac,420.87,622.46,816.06,
SP,3506508,Birigui,561.47,734.42,812.51,
SP,3506607,Biritiba-Mirim,402.65,495.73,662.23,
SP,3506706,Boa Esperança do Sul,387.57,487.27,593.36,
SP,3506805,Bocaina,569.12,603.63,805.99,
SP,3506904,Bofete,331.54,579.27,622.11,
SP,3507001,Boituva,532.89,658.14,889.51,
SP,3507100,Bom Jesus dos Perdões,546.42,581.26,688.02,
SP,3507159,Bom Sucesso de Itararé,171.08,266.51,344.32,
SP,3507209,Borá,252.21,462.6,670.27,
SP,3507308,Boracéia,335.87,507.98,719.42,
SP,3507407,Borborema,536.25,527.24,664.64,
SP,3507456,Borebi,369.47,367.97,529.08,
SP,3507506,Botucatu,707.42,840.51,1089.1,
SP,3507605,Bragança Paulista,645.16,787.6,974.08,
SP,3507704,Braúna,327.48,498.47,726.71,
SP,3507753,Brejo Alegre,283.71,356.64,631.02,
SP,3507803,Brodowski,534.85,626.7,787.91,
SP,3507902,Brotas,444.37,685.16,722.76,
SP,3508009,Buri,277.3,347.33,435.15,
SP,3508108,Buritama,378.87,581.57,779.78,
SP,3508207,Buritizal,369.89,453.19,817.16,
SP,3508306,Cabrália Paulista,361.53,354.87,507.41,
SP,3508405,Cabreúva,542.98,545.71,694.03,
SP,3508504,Caçapava,569.02,723.04,871.87,
SP,3508603,Cachoeira Paulista,430.41,555.87,764.6,
SP,3508702,Caconde,300.5,493.61,627,
SP,3508801,Cafelândia,325.66,620.25,680.71,
SP,3508900,Caiabu,199.82,329.55,559.13,
SP,3509007,Caieiras,566.39,648.98,800.15,
SP,3509106,Caiuá,180.09,288.27,500.47,
SP,3509205,Cajamar,565.16,618.93,676.5,
SP,3509254,Cajati,284.46,347.32,481.48,
SP,3509304,Cajobi,485.4,418.34,679.75,
SP,3509403,Cajuru,437.76,552.71,597.11,
SP,3509452,Campina do Monte Alegre,317.55,399.82,575.66,
SP,3509502,Campinas,995.15,1223.77,1390.83,
SP,3509601,Campo Limpo Paulista,523.35,667.87,767.85,
SP,3509700,Campos do Jordão,555.86,741.15,911.4,
SP,3509809,Campos Novos Paulista,288.24,390.78,516.26,
SP,3509908,Cananéia,279.51,478.57,540.54,
SP,3509957,Canas,196.25,323.6,444.72,
SP,3510005,Cândido Mota,459.64,519.14,627.55,
SP,3510104,Cândido Rodrigues,351.72,447.76,837.17,
SP,3510153,Canitar,211.71,301.02,480.52,
SP,3510203,Capão Bonito,325.89,379.53,534.75,
SP,3510302,Capela do Alto,364.1,382.97,526.28,
SP,3510401,Capivari,644,631.78,820.46,
SP,3510500,Caraguatatuba,527.07,657.88,773.99,
SP,3510609,Carapicuíba,542.45,565.95,712.78,
SP,3510708,Cardoso,401.33,485.48,605.99,
SP,3510807,Casa Branca,542.44,684.29,737.96,
SP,3510906,Cássia dos Coqueiros,338.42,463.7,551.4,
SP,3511003,Castilho,377.55,374.01,579.36,
SP,3511102,Catanduva,649.09,757.21,945.05,
SP,3511201,Catiguá,382.17,484.55,771.78,
SP,3511300,Cedral,414.19,567.38,845.41,
SP,3511409,Cerqueira César,493.68,524.69,665.36,
SP,3511508,Cerquilho,731.31,826.27,894.52,
SP,3511607,Cesário Lange,389.51,460.44,684.95,
SP,3511706,Charqueada,471.78,551.39,705.01,
SP,3511904,Clementina,366.12,385.82,640.87,
SP,3512001,Colina,444.88,530.85,706.69,
SP,3512100,Colômbia,324.17,543.21,582.53,
SP,3512209,Conchal,438.33,494.44,617.76,
SP,3512308,Conchas,538.6,731.67,730.42,
SP,3512407,Cordeirópolis,540.82,726.8,873.87,
SP,3512506,Coroados,429.97,483.85,638.21,
SP,3512605,Coronel Macedo,270.38,350.87,465.29,
SP,3512704,Corumbataí,443.92,568.16,741.32,
SP,3512803,Cosmópolis,547.19,621.13,829.25,
SP,3512902,Cosmorama,311.71,444.85,643.1,
SP,3513009,Cotia,773.89,874.52,1085.66,
SP,3513108,Cravinhos,606.74,694.65,784.4,
SP,3513207,Cristais Paulista,312.9,496.37,721.31,
SP,3513306,Cruzália,479.78,541.67,614.17,
SP,3513405,Cruzeiro,430.08,618.56,809.24,
SP,3513504,Cubatão,459.63,540.04,689.21,
SP,3513603,Cunha,252.14,299.39,525.19,
SP,3513702,Descalvado,614.77,708.89,798.74,
SP,3513801,Diadema,557.2,597.35,694.55,
SP,3513850,Dirce Reis,264.2,370.41,570.51,
SP,3513900,Divinolândia,405.06,470.94,707.97,
SP,3514007,Dobrada,439.94,440.98,589.47,
SP,3514106,Dois Córregos,552.51,664.16,727.28,
SP,3514205,Dolcinópolis,259.64,400.56,620.98,
SP,3514304,Dourado,548.63,517.39,697.37,
SP,3514403,Dracena,509.5,723.98,862.86,
SP,3514502,Duartina,439.18,504.9,688.4,
SP,3514601,Dumont,612.5,699.07,705.3,
SP,3514700,Echaporã,404.43,453.75,703.55,
SP,3514809,Eldorado,366.06,340.93,411,
SP,3514908,Elias Fausto,434.69,469.81,625.66,
SP,3514924,Elisiário,350.08,394.31,666.93,
SP,3514957,Embaúba,456.95,566.01,717.97,
SP,3515004,Embu,562.61,505.05,622.77,
SP,3515103,Embu-Guaçu,463.78,598.2,676.52,
SP,3515129,Emilianópolis,249.38,373.4,584.76,
SP,3515152,Engenheiro Coelho,482.87,583.41,707.37,
SP,3515186,Espírito Santo do Pinhal,552.19,688.16,1048.6,
SP,3515194,Espírito Santo do Turvo,308.1,424.16,533.76,
SP,3515202,Estrela d'Oeste,348.77,518.55,670.65,
SP,3515301,Estrela do Norte,193.7,362.31,597.74,
SP,3515350,Euclides da Cunha Paulista,236.66,281.79,493.91,
SP,3515400,Fartura,323.91,485.01,618.77,
SP,3515509,Fernandópolis,549.4,721.82,944,
SP,3515608,Fernando Prestes,406.05,495.41,832.72,
SP,3515657,Fernão,162.48,555.91,510.09,
SP,3515707,Ferraz de Vasconcelos,403.83,452.87,587.83,
SP,3515806,Flora Rica,310.07,364.44,511.8,
SP,3515905,Floreal,388.33,550.37,663.83,
SP,3516002,Flórida Paulista,325.37,431.36,632.97,
SP,3516101,Florínia,304.97,363.07,544.03,
SP,3516200,Franca,645.33,709.4,846.57,
SP,3516309,Francisco Morato,441.28,368.46,483.98,
SP,3516408,Franco da Rocha,494.02,501.9,632.42,
SP,3516507,Gabriel Monteiro,428.45,437.96,712.72,
SP,3516606,Gália,302.19,472.2,565.41,
SP,3516705,Garça,421.62,605.44,786.83,
SP,3516804,Gastão Vidigal,329.16,525.77,736.47,
SP,3516853,Gavião Peixoto,471.73,405.5,575.08,
SP,3516903,General Salgado,469.29,540.56,771.92,
SP,3517000,Getulina,332.08,500.75,608.58,
SP,3517109,Glicério,294.47,448.68,777.37,
SP,3517208,Guaiçara,299.16,434.2,610.2,
SP,3517307,Guaimbê,392.34,395.73,532.14,
SP,3517406,Guaíra,483.8,607.99,901.23,
SP,3517505,Guapiaçu,408.23,661.95,741.42,
SP,3517604,Guapiara,232.04,340.91,412.51,
SP,3517703,Guará,387.22,489.22,664.56,
SP,3517802,Guaraçaí,465.18,496.8,619.41,
SP,3517901,Guaraci,350.02,468.65,615.78,
SP,3518008,Guarani d'Oeste,244.33,395.59,557.58,
SP,3518107,Guarantã,302.31,437.51,615.97,
SP,3518206,Guararapes,484.25,550.34,739.89,
SP,3518305,Guararema,443.1,702.66,748.79,
SP,3518404,Guaratinguetá,757.43,796.1,926.78,
SP,3518503,Guareí,413.73,423.71,594.42,
SP,3518602,Guariba,422.87,492.36,671.34,
SP,3518701,Guarujá,468.76,616.96,745,
SP,3518800,Guarulhos,635.29,694.75,829.91,
SP,3518859,Guatapará,681.49,701.23,723.83,
SP,3518909,Guzolândia,233.99,285.6,537.05,
SP,3519006,Herculândia,436.57,393.14,549.27,
SP,3519055,Holambra,602.32,925.83,1274.53,
SP,3519071,Hortolândia,442.01,527.25,686.96,
SP,3519105,Iacanga,533.29,529.93,712.15,
SP,3519204,Iacri,332.54,416.51,628.14,
SP,3519253,Iaras,298.83,388.26,497.81,
SP,3519303,Ibaté,382.63,479.61,552.79,
SP,3519402,Ibirá,391.08,553.74,803.36,
SP,3519501,Ibirarema,317.15,584.45,593.7,
SP,3519600,Ibitinga,522.37,648.92,791.99,
SP,3519709,Ibiúna,420.13,468.47,624.55,
SP,3519808,Icém,488.08,499.33,690.78,
SP,3519907,Iepê,308.12,442.66,623.96,
SP,3520004,Igaraçu do Tietê,459.97,494.08,590.77,
SP,3520103,Igarapava,450.16,565.68,1228.09,
SP,3520202,Igaratá,366.16,489.94,561.31,
SP,3520301,Iguape,295.64,477.07,588.36,
SP,3520400,Ilhabela,490.55,646.19,794.57,
SP,3520426,Ilha Comprida,336.24,641.27,608.83,
SP,3520442,Ilha Solteira,632,765.83,1063.04,
SP,3520509,Indaiatuba,621.73,886.76,1098.31,
SP,3520608,Indiana,296.24,526.62,681.29,
SP,3520707,Indiaporã,364.1,455.28,680.85,
SP,3520806,Inúbia Paulista,292.14,400.62,576.91,
SP,3520905,Ipaussu,355.85,485.89,677.42,
SP,3521002,Iperó,432.38,470.84,551.75,
SP,3521101,Ipeúna,401.2,662.97,785.15,
SP,3521150,Ipiguá,445.76,503.19,608.53,
SP,3521200,Iporanga,226.21,274.9,421.14,
SP,3521309,Ipuã,448.04,560.92,900.48,
SP,3521408,Iracemápolis,625.89,786.61,808.74,
SP,3521507,Irapuã,303.74,410.91,579.58,
SP,3521606,Irapuru,392.33,406.78,589.82,
SP,3521705,Itaberá,394.84,331.69,462.03,
SP,3521804,Itaí,341.94,400.91,594.77,
SP,3521903,Itajobi,403.56,494.29,739.45,
SP,3522000,Itaju,270.03,446.15,609.08,
SP,3522109,Itanhaém,504.06,570.23,690.67,
SP,3522158,Itaóca,174.36,209.27,395.32,
SP,3522208,Itapecerica da Serra,667.56,565.55,619.82,
SP,3522307,Itapetininga,511.56,644.61,741.64,
SP,3522406,Itapeva,382.93,486.68,630.48,
SP,3522505,Itapevi,361.07,431.07,575.72,
SP,3522604,Itapira,548.24,713.45,849.81,
SP,3522653,Itapirapuã Paulista,142.93,264.39,323.42,
SP,3522703,Itápolis,451.67,599.26,787.75,
SP,3522802,Itaporanga,276.83,358.15,552.76,
SP,3522901,Itapuí,482.55,511.49,687.46,
SP,3523008,Itapura,299.38,286.71,556.29,
SP,3523107,Itaquaquecetuba,369.11,402.83,502.85,
SP,3523206,Itararé,346.37,450.61,510.2,
SP,3523305,Itariri,369.94,488.6,434.58,
SP,3523404,Itatiba,631.7,843.57,1080.74,
SP,3523503,Itatinga,467.15,434.29,568.58,
SP,3523602,Itirapina,496.8,646.74,772.14,
SP,3523701,Itirapuã,305.34,463.63,526.62,
SP,3523800,Itobi,353.29,445.86,611.41,
SP,3523909,Itu,612.17,841.82,1038.14,
SP,3524006,Itupeva,492.56,778.37,848.65,
SP,3524105,Ituverava,513.52,722.57,950.39,
SP,3524204,Jaborandi,435.79,385.68,548.22,
SP,3524303,Jaboticabal,701.77,771.99,1015.51,
SP,3524402,Jacareí,617.23,706.09,846.53,
SP,3524501,Jaci,282.8,524.55,624.57,
SP,3524600,Jacupiranga,360.84,535.2,574.52,
SP,3524709,Jaguariúna,695.06,791.17,1038.61,
SP,3524808,Jales,529.26,652.88,850.11,
SP,3524907,Jambeiro,318.49,526.51,738.52,
SP,3525003,Jandira,434.64,589.59,792.33,
SP,3525102,Jardinópolis,526.78,654.41,742.74,
SP,3525201,Jarinu,487.96,629.82,718.61,
SP,3525300,Jaú,589.31,788.82,951.17,
SP,3525409,Jeriquara,290.32,432.24,549.1,
SP,3525508,Joanópolis,419.48,560.38,650.99,
SP,3525607,João Ramalho,304.02,406.76,627.59,
SP,3525706,José Bonifácio,479.52,669.65,863.34,
SP,3525805,Júlio Mesquita,264.46,421.47,482.86,
SP,3525854,Jumirim,442.78,496.16,710.27,
SP,3525904,Jundiaí,799.36,1089.92,1431.55,
SP,3526001,Junqueirópolis,350.85,480.91,737.14,
SP,3526100,Juquiá,300.25,459.3,467.35,
SP,3526209,Juquitiba,320.69,426.37,550.32,
SP,3526308,Lagoinha,225.78,360.1,573.28,
SP,3526407,Laranjal Paulista,522.27,696.87,760.58,
SP,3526506,Lavínia,419.23,453.67,614.14,
SP,3526605,Lavrinhas,385.43,372.59,500.59,
SP,3526704,Leme,504.76,623.97,746.15,
SP,3526803,Lençóis Paulista,597.11,690.13,816.48,
SP,3526902,Limeira,565.26,732.6,910.85,
SP,3527009,Lindóia,528.42,682.76,714.18,
SP,3527108,Lins,623.21,830.69,919.53,
SP,3527207,Lorena,561.95,654.96,781.28,
SP,3527256,Lourdes,319.75,347.27,612,
SP,3527306,Louveira,522.94,673.68,1047.17,
SP,3527405,Lucélia,363.16,514.92,743.2,
SP,3527504,Lucianópolis,212.12,331.16,779.84,
SP,3527603,Luís Antônio,404.85,590.61,661.22,
SP,3527702,Luiziânia,292.11,389.19,557.06,
SP,3527801,Lupércio,327.52,353.27,547.3,
SP,3527900,Lutécia,291.03,417.23,516.35,
SP,3528007,Macatuba,493.72,476.66,920.95,
SP,3528106,Macaubal,410.43,531.24,704.61,
SP,3528205,Macedônia,269.03,364.16,644.23,
SP,3528304,Magda,340.65,522.89,725.51,
SP,3528403,Mairinque,573.88,577.89,710.18,
SP,3528502,Mairiporã,793.06,854.08,944.03,
SP,3528601,Manduri,459.98,484.67,750.34,
SP,3528700,Marabá Paulista,232.77,279.37,457.56,
SP,3528809,Maracaí,421.26,458.7,666.65,
SP,3528858,Marapoama,244.39,384.31,781.03,
SP,3528908,Mariápolis,400.6,336.55,565.58,
SP,3529005,Marília,679.59,830.87,953.2,
SP,3529104,Marinópolis,326.39,348.55,553.24,
SP,3529203,Martinópolis,443.09,458.48,636,
SP,3529302,Matão,528.74,627.64,940.44,
SP,3529401,Mauá,539.64,557.39,709.25,
SP,3529500,Mendonça,481.96,584.93,707.36,
SP,3529609,Meridiano,248.73,371.79,694.38,
SP,3529658,Mesópolis,168.75,325.84,530.46,
SP,3529708,Miguelópolis,400.74,545.12,670.82,
SP,3529807,Mineiros do Tietê,456.06,574.23,700.24,
SP,3529906,Miracatu,435.92,411.42,442.77,
SP,3530003,Mira Estrela,225.97,362.58,613.14,
SP,3530102,Mirandópolis,432.41,548.93,758.64,
SP,3530201,Mirante do Paranapanema,270.57,395.02,516.3,
SP,3530300,Mirassol,528.45,665.53,841.27,
SP,3530409,Mirassolândia,297.93,329.46,639.58,
SP,3530508,Mococa,459.79,602.1,881.99,
SP,3530607,Moji das Cruzes,640.54,769.85,916.81,
SP,3530706,Mogi Guaçu,558.55,701.05,802.19,
SP,3530805,Moji-Mirim,643.76,826.96,945.62,
SP,3530904,Mombuca,558.94,564.9,832.07,
SP,3531001,Monções,295.31,407.89,755.2,
SP,3531100,Mongaguá,450.78,620.65,699.73,
SP,3531209,Monte Alegre do Sul,396.21,661.96,861.61,
SP,3531308,Monte Alto,591.29,698.18,832.6,
SP,3531407,Monte Aprazível,455.81,647.94,1032.05,
SP,3531506,Monte Azul Paulista,498.48,650.41,765.11,
SP,3531605,Monte Castelo,233.3,427.55,646.15,
SP,3531704,Monteiro Lobato,349.16,530.84,593.95,
SP,3531803,Monte Mor,444.68,528.16,674.23,
SP,3531902,Morro Agudo,502.74,578.08,687.37,
SP,3532009,Morungaba,524.14,688.78,733.72,
SP,3532058,Motuca,510.7,430,567.17,
SP,3532108,Murutinga do Sul,371,458.15,636.47,
SP,3532157,Nantes,224.73,354.47,472.28,
SP,3532207,Narandiba,252.57,334.54,482.74,
SP,3532306,Natividade da Serra,244.39,341.47,496.93,
SP,3532405,Nazaré Paulista,374.05,427.04,554.18,
SP,3532504,Neves Paulista,424.18,623.92,784.55,
SP,3532603,Nhandeara,510.14,614.6,878.42,
SP,3532702,Nipoã,348.59,423.46,628.33,
SP,3532801,Nova Aliança,458.09,523.59,662.48,
SP,3532827,Nova Campina,142.8,325.73,330.03,
SP,3532843,Nova Canaã Paulista,150.32,313.59,526.58,
SP,3532868,Nova Castilho,300.03,302.86,600.13,
SP,3532900,Nova Europa,561.07,552.2,697.32,
SP,3533007,Nova Granada,453.79,495.33,737.29,
SP,3533106,Nova Guataporanga,215.98,312.67,652.36,
SP,3533205,Nova Independência,242.79,303.41,533.68,
SP,3533254,Novais,275.53,308.88,671.15,
SP,3533304,Nova Luzitânia,319.92,443.61,643.07,
SP,3533403,Nova Odessa,554.61,671.86,878.14,
SP,3533502,Novo Horizonte,438.12,588.28,806.75,
SP,3533601,Nuporanga,493.3,604.31,751.92,
SP,3533700,Ocauçu,270.69,496.54,547.66,
SP,3533809,Óleo,292.95,348.31,676.94,
SP,3533908,Olímpia,482.91,696.23,783.14,
SP,3534005,Onda Verde,382.35,402.55,597.67,
SP,3534104,Oriente,356.06,508.42,694.16,
SP,3534203,Orindiúva,505.05,576.51,699.63,
SP,3534302,Orlândia,600.97,679.45,934.54,
SP,3534401,Osasco,679.13,780.28,1003.4,
SP,3534500,Oscar Bressane,329.32,543.29,675.35,
SP,3534609,Osvaldo Cruz,459.17,627.91,797.55,
SP,3534708,Ourinhos,525.06,670.57,868.91,
SP,3534757,Ouroeste,381.03,490.25,694.33,
SP,3534807,Ouro Verde,268.46,270.47,504.63,
SP,3534906,Pacaembu,364.97,470.28,694.16,
SP,3535002,Palestina,463.49,475.62,692.43,
SP,3535101,Palmares Paulista,473.59,417.18,615.01,
SP,3535200,Palmeira d'Oeste,399.72,465.41,707.38,
SP,3535309,Palmital,400.45,794.94,739.37,
SP,3535408,Panorama,372.77,576.92,722.51,
SP,3535507,Paraguaçu Paulista,429.41,543.04,694.42,
SP,3535606,Paraibuna,363.07,490.29,657.59,
SP,3535705,Paraíso,479.35,457.1,855.28,
SP,3535804,Paranapanema,367.5,512.73,613.31,
SP,3535903,Paranapuã,324.96,463.89,670.18,
SP,3536000,Parapuã,304.01,418.66,597.44,
SP,3536109,Pardinho,349.76,493.17,696.71,
SP,3536208,Pariquera-Açu,348.32,470.51,557.69,
SP,3536257,Parisi,195.09,377.51,705.62,
SP,3536307,Patrocínio Paulista,396.22,528.13,607.51,
SP,3536406,Paulicéia,288.37,440.71,592.42,
SP,3536505,Paulínia,699.36,1000.58,1160.79,
SP,3536570,Paulistânia,299.15,475.08,560.94,
SP,3536604,Paulo de Faria,440.04,533.4,708.63,
SP,3536703,Pederneiras,554.15,519.74,788.42,
SP,3536802,Pedra Bela,259.33,374.5,521.38,
SP,3536901,Pedranópolis,310.36,341.01,615.77,
SP,3537008,Pedregulho,426.78,469.81,690.08,
SP,3537107,Pedreira,636.73,716.18,853.76,
SP,3537156,Pedrinhas Paulista,549.72,674.88,847.63,
SP,3537206,Pedro de Toledo,322.43,440.98,467.93,
SP,3537305,Penápolis,506.1,709.68,840.16,
SP,3537404,Pereira Barreto,470.41,514.72,743.94,
SP,3537503,Pereiras,449.92,574.04,692.35,
SP,3537602,Peruíbe,553.57,631.29,753.85,
SP,3537701,Piacatu,271.29,431.91,553.99,
SP,3537800,Piedade,358.25,552.06,601.32,
SP,3537909,Pilar do Sul,422.36,470.75,531.06,
SP,3538006,Pindamonhangaba,512.75,662.88,826.02,
SP,3538105,Pindorama,455.2,516.27,732.68,
SP,3538204,Pinhalzinho,461.87,515.8,652.43,
SP,3538303,Piquerobi,280.47,420.29,514.47,
SP,3538501,Piquete,474.52,566.59,665.74,
SP,3538600,Piracaia,530.59,583.85,893.05,
SP,3538709,Piracicaba,716.25,899.91,1143.2,
SP,3538808,Piraju,452.52,639.91,801.23,
SP,3538907,Pirajuí,375.27,534.33,770.38,
SP,3539004,Pirangi,630.36,695.15,774.99,
SP,3539103,Pirapora do Bom Jesus,369.43,483.15,546.69,
SP,3539202,Pirapozinho,413.85,584.62,798,
SP,3539301,Pirassununga,679.27,789.94,1086.22,
SP,3539400,Piratininga,658.01,690.78,917.62,
SP,3539509,Pitangueiras,464.28,495.9,620.66,
SP,3539608,Planalto,312.21,561.09,560.64,
SP,3539707,Platina,237.86,366.22,591.1,
SP,3539806,Poá,488.96,610.4,664.31,
SP,3539905,Poloni,495.23,604.46,778.41,
SP,3540002,Pompéia,386.81,620.79,850.38,
SP,3540101,Pongaí,318.62,602.56,736.33,
SP,3540200,Pontal,488.21,708.15,699.28,
SP,3540259,Pontalinda,239.35,261.69,541.56,
SP,3540309,Pontes Gestal,216.76,413.76,642.68,
SP,3540408,Populina,328.75,377.19,621.48,
SP,3540507,Porangaba,312.88,463.2,606.65,
SP,3540606,Porto Feliz,505.23,576.34,785.76,
SP,3540705,Porto Ferreira,535.23,663.38,779,
SP,3540754,Potim,303.6,369.73,460.22,
SP,3540804,Potirendaba,416.63,598.89,785.96,
SP,3540853,Pracinha,173.44,239.55,480.62,
SP,3540903,Pradópolis,518.16,570.55,788.76,
SP,3541000,Praia Grande,530.16,759.05,820.97,
SP,3541059,Pratânia,324.25,579.98,553.4,
SP,3541109,Presidente Alves,282.18,456.74,665.72,
SP,3541208,Presidente Bernardes,439.72,505.69,695.29,
SP,3541307,Presidente Epitácio,437.55,581.34,680.56,
SP,3541406,Presidente Prudente,711.2,954.44,1080.22,
SP,3541505,Presidente Venceslau,475.49,728.72,846.18,
SP,3541604,Promissão,447.11,526.3,726,
SP,3541653,Quadra,287.35,387.07,625.35,
SP,3541703,Quatá,364.27,540.77,648.64,
SP,3541802,Queiroz,263.53,260.72,491.84,
SP,3541901,Queluz,286.27,466.97,500.25,
SP,3542008,Quintana,353.07,432.63,581.09,
SP,3542107,Rafard,576.05,577.04,717.07,
SP,3542206,Rancharia,374.08,517.26,707.37,
SP,3542305,Redenção da Serra,269.16,327.91,411.77,
SP,3542404,Regente Feijó,402.51,586.9,774.14,
SP,3542503,Reginópolis,351.31,520.83,685.32,
SP,3542602,Registro,476.84,580.57,699.41,
SP,3542701,Restinga,312.92,358.64,499.24,
SP,3542800,Ribeira,224.18,298.03,416.85,
SP,3542909,Ribeirão Bonito,474.27,535.47,673.96,
SP,3543006,Ribeirão Branco,156.34,240.88,318.44,
SP,3543105,Ribeirão Corrente,267.99,371.83,579.04,
SP,3543204,Ribeirão do Sul,280.25,389,866.43,
SP,3543238,Ribeirão dos Índios,265.34,284.63,489.94,
SP,3543253,Ribeirão Grande,148.99,333.16,436.21,
SP,3543303,Ribeirão Pires,657.5,733.1,847.11,
SP,3543402,Ribeirão Preto,899.18,1070.28,1314.04,
SP,3543501,Riversul,202.16,268.39,412.42,
SP,3543600,Rifaina,245.24,458.17,677.62,
SP,3543709,Rincão,466.41,437.45,626.27,
SP,3543808,Rinópolis,267.14,454.64,606.9,
SP,3543907,Rio Claro,671.06,922.01,1049.16,
SP,3544004,Rio das Pedras,565.03,602.78,804,
SP,3544103,Rio Grande da Serra,398.54,405.44,563.57,
SP,3544202,Riolândia,334.69,470.04,539.22,
SP,3544251,Rosana,483.23,599.92,843.59,
SP,3544301,Roseira,314.92,418.52,588.39,
SP,3544400,Rubiácea,497.47,436.82,565.62,
SP,3544509,Rubinéia,342.36,495.33,676.48,
SP,3544608,Sabino,278.46,543.33,655.4,
SP,3544707,Sagres,224.97,269.22,592.88,
SP,3544806,Sales,262.39,462.13,654.79,
SP,3544905,Sales Oliveira,605.82,625.21,789.73,
SP,3545001,Salesópolis,374.72,511.64,576.55,
SP,3545100,Salmourão,231.07,336.71,544.52,
SP,3545159,Saltinho,784.91,840.25,967.88,
SP,3545209,Salto,515.23,681.26,876.67,
SP,3545308,Salto de Pirapora,353.77,474.19,618.93,
SP,3545407,Salto Grande,349.74,509.23,499.65,
SP,3545506,Sandovalina,262.47,377.99,502.4,
SP,3545605,Santa Adélia,436.34,560.11,853.14,
SP,3545704,Santa Albertina,349.1,635.22,686.89,
SP,3545803,Santa Bárbara d'Oeste,514.83,645.61,863.02,
SP,3546009,Santa Branca,582.05,549.51,645.59,
SP,3546108,Santa Clara d'Oeste,283.25,385.33,672.98,
SP,3546207,Santa Cruz da Conceição,659.38,680.97,1400.46,
SP,3546256,Santa Cruz da Esperança,468.85,530.19,700.57,
SP,3546306,Santa Cruz das Palmeiras,471.69,570.03,829.66,
SP,3546405,Santa Cruz do Rio Pardo,493.92,682.29,818.3,
SP,3546504,Santa Ernestina,449.44,469.41,688.24,
SP,3546603,Santa Fé do Sul,468.55,708.55,924.06,
SP,3546702,Santa Gertrudes,536.18,569.06,718.03,
SP,3546801,Santa Isabel,379.93,544.67,623.11,
SP,3546900,Santa Lúcia,519.33,560.19,609.37,
SP,3547007,Santa Maria da Serra,377.03,476.28,578.55,
SP,3547106,Santa Mercedes,300.32,363.84,561.64,
SP,3547205,Santana da Ponte Pensa,199.33,488.37,856.78,
SP,3547304,Santana de Parnaíba,1167.62,1565.51,1858.69,
SP,3547403,Santa Rita d'Oeste,309.97,352.76,666.14,
SP,3547502,Santa Rita do Passa Quatro,514.7,935.05,930.59,
SP,3547601,Santa Rosa de Viterbo,511.65,591.54,829.2,
SP,3547650,Santa Salete,198.6,396.71,673.2,
SP,3547700,Santo Anastácio,396.13,521.76,726.34,
SP,3547809,Santo André,838.27,1029.13,1304.31,
SP,3547908,Santo Antônio da Alegria,318.06,528.05,585.63,
SP,3548005,Santo Antônio de Posse,553.29,630.13,695.67,
SP,3548054,Santo Antônio do Aracanguá,274.81,412.23,662.71,
SP,3548104,Santo Antônio do Jardim,398.38,468.08,635.11,
SP,3548203,Santo Antônio do Pinhal,385.65,566.12,569.08,
