Percentual da população de menos de 15 anos e da população de 65 anos e mais em relação à população de 15 a 64 anos
Sigla,Código,Município,1991,2000,2010,
SP,3514809,Eldorado,81.08,72.18,62.91,
SP,3514908,Elias Fausto,65.46,54.67,43.72,
SP,3514924,Elisiário,56.76,47.68,40.67,
SP,3514957,Embaúba,56.94,46.11,41.86,
SP,3515004,Embu,63.89,50.03,42.28,
SP,3515103,Embu-Guaçu,66.16,53.69,46.68,
SP,3515129,Emilianópolis,53.9,46.41,44.29,
SP,3515152,Engenheiro Coelho,54.82,48.73,44.14,
SP,3515186,Espírito Santo do Pinhal,55.86,49.33,42.08,
SP,3515194,Espírito Santo do Turvo,67.08,57.2,46.24,
SP,3515202,Estrela d'Oeste,56.73,46.15,41.37,
SP,3515301,Estrela do Norte,62.11,58.51,45.4,
SP,3515350,Euclides da Cunha Paulista,68.44,62.33,51.11,
SP,3515400,Fartura,64.2,54.14,46.34,
SP,3515509,Fernandópolis,53.55,45.84,41.56,
SP,3515608,Fernando Prestes,54.34,47.7,45.86,
SP,3515657,Fernão,73.14,52.18,48.15,
SP,3515707,Ferraz de Vasconcelos,62.67,54.16,43.57,
SP,3515806,Flora Rica,65.05,57.18,51.3,
SP,3515905,Floreal,50.36,47.84,42.63,
SP,3516002,Flórida Paulista,55.5,54.19,47.37,
SP,3516101,Florínia,59.87,51.43,44.78,
SP,3516200,Franca,54.63,49.51,42.34,
SP,3516309,Francisco Morato,71.4,58.92,46.69,
SP,3516408,Franco da Rocha,62.11,49.66,41.28,
SP,3516507,Gabriel Monteiro,48.29,44.62,41.14,
SP,3516606,Gália,67.36,54.23,45.07,
SP,3516705,Garça,59.89,52.14,44.49,
SP,3516804,Gastão Vidigal,57.97,44.83,39.77,
SP,3516853,Gavião Peixoto,62.89,56.23,43.15,
SP,3516903,General Salgado,56.79,48.15,40.73,
SP,3517000,Getulina,63.43,49.55,48.79,
SP,3517109,Glicério,58.64,50.36,46.6,
SP,3517208,Guaiçara,64.08,54.6,45.01,
SP,3517307,Guaimbê,68.96,58.9,50.44,
SP,3517406,Guaíra,57.72,47.29,41.02,
SP,3517505,Guapiaçu,53.36,43.98,38.97,
SP,3517604,Guapiara,77.23,64.27,53.65,
SP,3517703,Guará,62.02,52.4,47.62,
SP,3517802,Guaraçaí,53.73,48.53,45.51,
SP,3517901,Guaraci,62.3,54.89,44.95,
SP,3518008,Guarani d'Oeste,56.01,50.04,50.08,
SP,3518107,Guarantã,69.57,58.31,48.07,
SP,3518206,Guararapes,58.35,48.68,42.79,
SP,3518305,Guararema,63.85,54.63,44.62,
SP,3518404,Guaratinguetá,55.29,48.23,40.72,
SP,3518503,Guareí,60.72,55.58,45.87,
SP,3518602,Guariba,65.13,52.88,42.58,
SP,3518701,Guarujá,58.7,50.48,43.68,
SP,3518800,Guarulhos,56.89,49.02,42.13,
SP,3518859,Guatapará,66.56,56.46,46.28,
SP,3518909,Guzolândia,62.08,51.87,45.52,
SP,3519006,Herculândia,61.04,54.77,47.34,
SP,3519055,Holambra,57.06,44.22,38.86,
SP,3519071,Hortolândia,63.3,51.56,39.6,
SP,3519105,Iacanga,60.73,50.02,43.45,
SP,3519204,Iacri,59.77,51.68,45.69,
SP,3519253,Iaras,80.99,58.32,47.56,
SP,3519303,Ibaté,63.7,54.11,42.66,
SP,3519402,Ibirá,56.48,51.39,43.86,
SP,3519501,Ibirarema,56.64,55.09,48.72,
SP,3519600,Ibitinga,58.6,48.16,39.83,
SP,3519709,Ibiúna,68.7,55.79,47.51,
SP,3519808,Icém,59.02,52.42,42.29,
SP,3519907,Iepê,60.45,55.23,48.12,
SP,3520004,Igaraçu do Tietê,59.66,49.71,40.51,
SP,3520103,Igarapava,54.86,49.05,43.48,
SP,3520202,Igaratá,63.26,54.07,47.11,
SP,3520301,Iguape,69.15,57.1,55.26,
SP,3520400,Ilhabela,61.96,49.49,42.77,
SP,3520426,Ilha Comprida,64.84,51.22,50.65,
SP,3520442,Ilha Solteira,49.9,40.52,38.86,
SP,3520509,Indaiatuba,56.27,47.21,38.78,
SP,3520608,Indiana,59.82,53.22,42.33,
SP,3520707,Indiaporã,57.9,47.4,43.53,
SP,3520806,Inúbia Paulista,59.53,52.94,45.09,
SP,3520905,Ipaussu,60.74,53.63,48.51,
SP,3521002,Iperó,67.59,52.31,42.25,
SP,3521101,Ipeúna,61.36,52.66,46.84,
SP,3521150,Ipiguá,53.96,50.22,43.6,
SP,3521200,Iporanga,82.66,72.35,59.14,
SP,3521309,Ipuã,58.76,49.03,42.88,
SP,3521408,Iracemápolis,53.14,46.59,39.51,
SP,3521507,Irapuã,61.76,49.99,41.95,
SP,3521606,Irapuru,56.77,52.43,48.63,
SP,3521705,Itaberá,67.05,59.48,48.84,
SP,3521804,Itaí,69.28,54.68,42.93,
SP,3521903,Itajobi,52.44,46.79,41.45,
SP,3522000,Itaju,56.39,49.29,46.88,
SP,3522109,Itanhaém,65.82,54.87,52.33,
SP,3522158,Itaóca,87.79,71.14,61.48,
SP,3522208,Itapecerica da Serra,65.54,52.85,42.76,
SP,3522307,Itapetininga,64.14,52.83,46.24,
SP,3522406,Itapeva,66.89,58.4,48.45,
SP,3522505,Itapevi,68.66,56.5,45.65,
SP,3522604,Itapira,56.62,48.66,39.6,
SP,3522653,Itapirapuã Paulista,85.76,69.85,60.53,
SP,3522703,Itápolis,56.42,49.23,41.9,
SP,3522802,Itaporanga,70.32,56.07,50.21,
SP,3522901,Itapuí,61.63,52.86,44.91,
SP,3523008,Itapura,67.37,57.3,45.16,
SP,3523107,Itaquaquecetuba,69.3,57.84,45.96,
SP,3523206,Itararé,68.45,61.34,48.75,
SP,3523305,Itariri,77.01,64.98,59.01,
SP,3523404,Itatiba,55.02,47.33,39.37,
SP,3523503,Itatinga,64.27,59.94,48.39,
SP,3523602,Itirapina,59.89,46.21,36.1,
SP,3523701,Itirapuã,64,57.74,51.02,
SP,3523800,Itobi,65.76,54.77,42.89,
SP,3523909,Itu,59.16,50.02,40.82,
SP,3524006,Itupeva,62.65,48.82,40.82,
SP,3524105,Ituverava,57.72,47.69,43.19,
SP,3524204,Jaborandi,60.45,49.64,42.88,
SP,3524303,Jaboticabal,57.45,48.63,41.5,
SP,3524402,Jacareí,56.12,47.05,41.34,
SP,3524501,Jaci,56.91,45.37,38.72,
SP,3524600,Jacupiranga,74.48,61.22,52.64,
SP,3524709,Jaguariúna,54.94,46.47,39.74,
SP,3524808,Jales,54.03,44.66,40.6,
SP,3524907,Jambeiro,70.21,53.6,45.2,
SP,3525003,Jandira,62.58,50.57,40.32,
SP,3525102,Jardinópolis,60.06,52.85,45.31,
SP,3525201,Jarinu,65.82,53.86,44.03,
SP,3525300,Jaú,54.9,46.84,41.26,
SP,3525409,Jeriquara,70.46,55.3,49.06,
SP,3525508,Joanópolis,59.73,51.03,42.88,
SP,3525607,João Ramalho,68.65,58.24,44.75,
SP,3525706,José Bonifácio,57.11,50.3,41.32,
SP,3525805,Júlio Mesquita,69.97,61.79,49.36,
SP,3525854,Jumirim,59.59,55.63,43.41,
SP,3525904,Jundiaí,52.33,44.24,39.72,
SP,3526001,Junqueirópolis,55.22,48.09,45.99,
SP,3526100,Juquiá,74.32,63.88,57.05,
SP,3526209,Juquitiba,67.95,60.84,50.18,
SP,3526308,Lagoinha,64.13,58.42,50.71,
SP,3526407,Laranjal Paulista,57.9,51.9,44.93,
SP,3526506,Lavínia,59.21,53.03,46.71,
SP,3526605,Lavrinhas,68.01,58.02,47.3,
SP,3526704,Leme,60.28,51.74,42.33,
SP,3526803,Lençóis Paulista,61.37,51.11,41.67,
SP,3526902,Limeira,55.75,47.18,39.79,
SP,3527009,Lindóia,58.64,49.46,44.16,
SP,3527108,Lins,55.67,48.31,41.88,
SP,3527207,Lorena,61.07,51.18,43.62,
SP,3527256,Lourdes,51.81,48.78,40.77,
SP,3527306,Louveira,57.55,46.77,37.34,
SP,3527405,Lucélia,59.18,48.89,46.47,
SP,3527504,Lucianópolis,68.62,50.73,49.49,
SP,3527603,Luís Antônio,49.13,56.91,43.86,
SP,3527702,Luiziânia,62.26,53.19,43.91,
SP,3527801,Lupércio,66.61,56.43,48.87,
SP,3527900,Lutécia,64.38,53.85,47.66,
SP,3528007,Macatuba,65.66,54.12,44.99,
SP,3528106,Macaubal,52.2,45.63,43.13,
SP,3528205,Macedônia,57.23,45.89,42.85,
SP,3528304,Magda,56.35,43.98,42.29,
SP,3528403,Mairinque,62.46,51.76,44.09,
SP,3528502,Mairiporã,61.24,50.86,41.79,
SP,3528601,Manduri,58.54,52.77,45.69,
SP,3528700,Marabá Paulista,56.96,50.92,30.23,
SP,3528809,Maracaí,60,50.37,41.77,
SP,3528858,Marapoama,56.05,49.6,40.58,
SP,3528908,Mariápolis,61.24,55.4,44.98,
SP,3529005,Marília,55.53,48,41.34,
SP,3529104,Marinópolis,56.87,51.8,42.14,
SP,3529203,Martinópolis,60.07,50.13,46.32,
SP,3529302,Matão,59.55,48.58,38.15,
SP,3529401,Mauá,58.25,49.2,39.52,
SP,3529500,Mendonça,54.23,48.34,42.77,
SP,3529609,Meridiano,58.26,48.52,44.24,
SP,3529658,Mesópolis,58.34,51.49,46.77,
SP,3529708,Miguelópolis,59.69,49.88,43.7,
SP,3529807,Mineiros do Tietê,63.96,54.25,45.19,
SP,3529906,Miracatu,73.91,63.99,57.38,
SP,3530003,Mira Estrela,56.42,45.19,42.64,
SP,3530102,Mirandópolis,54.41,42.75,36.89,
SP,3530201,Mirante do Paranapanema,62.22,54.41,49.17,
SP,3530300,Mirassol,52.14,46.18,39.64,
SP,3530409,Mirassolândia,55.99,49.16,47.83,
SP,3530508,Mococa,60.02,49.43,41.82,
SP,3530607,Moji das Cruzes,59.31,51.27,44.09,
SP,3530706,Mogi Guaçu,57.22,47.55,39.51,
SP,3530805,Moji-Mirim,55.41,46.95,39.74,
SP,3530904,Mombuca,65.52,61.65,47.85,
SP,3531001,Monções,51.98,47,41.51,
SP,3531100,Mongaguá,62.02,56.39,52.65,
SP,3531209,Monte Alegre do Sul,56.29,47.89,42.75,
SP,3531308,Monte Alto,55.39,47.41,40.37,
SP,3531407,Monte Aprazível,51.4,44.38,41.2,
SP,3531506,Monte Azul Paulista,61.36,52.27,42.02,
SP,3531605,Monte Castelo,60.1,51.3,45.63,
SP,3531704,Monteiro Lobato,68.75,54.95,50.86,
SP,3531803,Monte Mor,66.54,52.72,43.21,
SP,3531902,Morro Agudo,60.65,52.6,43.03,
SP,3532009,Morungaba,58.1,48.83,42.52,
SP,3532058,Motuca,67.36,51.51,41.16,
SP,3532108,Murutinga do Sul,51.46,48.73,47.08,
SP,3532157,Nantes,70.2,55.84,49.06,
SP,3532207,Narandiba,62.76,54.03,45.45,
SP,3532306,Natividade da Serra,70.98,61.49,52.47,
SP,3532405,Nazaré Paulista,66.02,58.26,46.71,
SP,3532504,Neves Paulista,53.31,45.16,40.4,
SP,3532603,Nhandeara,50.88,42.73,40.53,
SP,3532702,Nipoã,57.08,49.25,40.88,
SP,3532801,Nova Aliança,53.51,50.32,47.05,
SP,3532827,Nova Campina,76.86,68.13,54.43,
SP,3532843,Nova Canaã Paulista,53.48,49.67,45.79,
SP,3532868,Nova Castilho,49.64,47.25,47.25,
SP,3532900,Nova Europa,61.74,49.83,44.14,
SP,3533007,Nova Granada,58.42,50.59,43.33,
SP,3533106,Nova Guataporanga,58,54.36,48.8,
SP,3533205,Nova Independência,60.94,54.73,46.79,
SP,3533254,Novais,58.87,57.39,45.96,
SP,3533304,Nova Luzitânia,57.59,47.64,43.14,
SP,3533403,Nova Odessa,55.26,45.9,38.09,
SP,3533502,Novo Horizonte,56.95,49.42,43.38,
SP,3533601,Nuporanga,57.52,52.83,41.88,
SP,3533700,Ocauçu,62.37,54.45,47.05,
SP,3533809,Óleo,62.28,56.1,49.92,
SP,3533908,Olímpia,58.46,49.87,42.72,
SP,3534005,Onda Verde,61.93,50.15,44.93,
SP,3534104,Oriente,64.12,52.86,44.42,
SP,3534203,Orindiúva,54.78,52.36,41.49,
SP,3534302,Orlândia,55.29,47.51,40.26,
SP,3534401,Osasco,54.51,46.06,39.97,
SP,3534500,Oscar Bressane,59.85,49.15,45.55,
SP,3534609,Osvaldo Cruz,54.58,48.25,43.63,
SP,3534708,Ourinhos,57.38,49.42,43.42,
SP,3534757,Ouroeste,59.73,48.1,42.13,
SP,3534807,Ouro Verde,65.57,57.27,49.17,
SP,3534906,Pacaembu,54.04,50.49,47.91,
SP,3535002,Palestina,55.04,47.32,43.54,
SP,3535101,Palmares Paulista,55.14,53.21,39.04,
SP,3535200,Palmeira d'Oeste,52.27,47.69,46.21,
SP,3535309,Palmital,54.19,50.73,45.54,
SP,3535408,Panorama,63.55,55.37,47.44,
SP,3535507,Paraguaçu Paulista,61.11,53.75,45.15,
SP,3535606,Paraibuna,64.52,57.64,47.07,
SP,3535705,Paraíso,58.19,51.02,44.56,
SP,3535804,Paranapanema,65.92,57.06,47.5,
SP,3535903,Paranapuã,58.56,49.47,46.51,
SP,3536000,Parapuã,57.93,52.07,46.02,
SP,3536109,Pardinho,59.89,55.58,50.49,
SP,3536208,Pariquera-Açu,73.26,59.29,50.54,
SP,3536257,Parisi,52.65,46.91,43.69,
SP,3536307,Patrocínio Paulista,61.84,53.65,45.35,
SP,3536406,Paulicéia,69.54,59.51,45.29,
SP,3536505,Paulínia,57.39,44.47,38.53,
SP,3536570,Paulistânia,64.02,52.18,47.52,
SP,3536604,Paulo de Faria,59,53.42,45.6,
SP,3536703,Pederneiras,61.57,53.72,44.63,
SP,3536802,Pedra Bela,65.87,53.55,44.18,
SP,3536901,Pedranópolis,54.32,47.78,44.93,
SP,3537008,Pedregulho,64.4,54.18,44.93,
SP,3537107,Pedreira,53.75,46.97,38.92,
SP,3537156,Pedrinhas Paulista,49.45,52.91,42.24,
SP,3537206,Pedro de Toledo,73.59,64.46,56.96,
SP,3537305,Penápolis,57.8,48.77,43.45,
SP,3537404,Pereira Barreto,59.06,52.01,45.07,
SP,3537503,Pereiras,62.12,55.46,46.1,
SP,3537602,Peruíbe,68.5,59.19,54.1,
SP,3537701,Piacatu,57.77,50.11,44.51,
SP,3537800,Piedade,63.17,53.11,45.98,
SP,3537909,Pilar do Sul,66.76,56.94,47.65,
SP,3538006,Pindamonhangaba,63.73,50.39,42.06,
SP,3538105,Pindorama,55.82,47.57,42.57,
SP,3538204,Pinhalzinho,62.61,51.64,46.26,
SP,3538303,Piquerobi,56.74,49.46,45.02,
SP,3538501,Piquete,60.09,51.53,42.55,
SP,3538600,Piracaia,59.59,53.79,43.98,
SP,3538709,Piracicaba,56.51,47.12,40.66,
SP,3538808,Piraju,58.15,52.22,46.05,
SP,3538907,Pirajuí,58.99,48.19,39.83,
SP,3539004,Pirangi,54.61,47.86,41.11,
SP,3539103,Pirapora do Bom Jesus,69.85,60.95,51.08,
SP,3539202,Pirapozinho,58.13,52.33,43.56,
SP,3539301,Pirassununga,56.93,48.88,42.74,
SP,3539400,Piratininga,63.08,51.32,44.71,
SP,3539509,Pitangueiras,64.03,55.91,46.61,
SP,3539608,Planalto,60.71,50.47,43.73,
SP,3539707,Platina,63.62,55.56,49.86,
SP,3539806,Poá,60.92,51.81,41.77,
SP,3539905,Poloni,52.8,47.85,47.14,
SP,3540002,Pompéia,63.47,47.56,42.35,
SP,3540101,Pongaí,57.82,47.37,41.87,
SP,3540200,Pontal,63.21,53.71,42.09,
SP,3540259,Pontalinda,66.35,53.07,43.14,
SP,3540309,Pontes Gestal,54.51,49.88,46.91,
SP,3540408,Populina,58.19,51.21,46.89,
SP,3540507,Porangaba,63.46,52.64,47.98,
SP,3540606,Porto Feliz,60.01,51.72,42.44,
SP,3540705,Porto Ferreira,54.99,48.72,42.53,
SP,3540754,Potim,65.25,53.75,41.1,
SP,3540804,Potirendaba,51.73,45.05,41.62,
SP,3540853,Pracinha,66.17,58.3,48.01,
SP,3540903,Pradópolis,59.12,46.21,39.95,
SP,3541000,Praia Grande,62.52,52.14,46.83,
SP,3541059,Pratânia,68.67,56.75,46.23,
SP,3541109,Presidente Alves,65.59,54.07,44.11,
SP,3541208,Presidente Bernardes,52.09,47.67,43.73,
SP,3541307,Presidente Epitácio,61.2,51.74,44.47,
SP,3541406,Presidente Prudente,53.78,46.31,41.11,
SP,3541505,Presidente Venceslau,54.18,45.44,40.45,
SP,3541604,Promissão,59.45,50.45,44.62,
SP,3541653,Quadra,57.55,47.77,47.02,
SP,3541703,Quatá,63.61,53.12,45.22,
SP,3541802,Queiroz,70.72,53.97,53.11,
SP,3541901,Queluz,67.03,57.16,43.93,
SP,3542008,Quintana,63.92,51.11,44.92,
SP,3542107,Rafard,61.66,52.44,43.87,
SP,3542206,Rancharia,58.47,51.59,45.13,
SP,3542305,Redenção da Serra,64.67,56.86,51.07,
SP,3542404,Regente Feijó,57.09,49.3,43.1,
SP,3542503,Reginópolis,61.28,51.89,47.31,
SP,3542602,Registro,71.16,58.25,49.74,
SP,3542701,Restinga,71.75,57.12,49.26,
SP,3542800,Ribeira,74.48,67.24,58.25,
SP,3542909,Ribeirão Bonito,64.32,55.2,47.93,
SP,3543006,Ribeirão Branco,82.75,73.43,56.05,
SP,3543105,Ribeirão Corrente,65.84,55.8,47.7,
SP,3543204,Ribeirão do Sul,54.73,51.06,45.89,
SP,3543238,Ribeirão dos Índios,52.45,48.63,50.24,
SP,3543253,Ribeirão Grande,73.98,56.14,49.04,
SP,3543303,Ribeirão Pires,56.71,44.85,38.3,
SP,3543402,Ribeirão Preto,54.7,46.13,39.02,
SP,3543501,Riversul,73.8,59.96,54.77,
SP,3543600,Rifaina,60.24,46.8,45.49,
SP,3543709,Rincão,64.69,54.59,46.63,
SP,3543808,Rinópolis,57.56,51.2,46.75,
SP,3543907,Rio Claro,56.01,48.1,40.87,
SP,3544004,Rio das Pedras,60.35,50.22,41.62,
SP,3544103,Rio Grande da Serra,62.91,51.68,43.2,
SP,3544202,Riolândia,59.87,45.16,46.52,
SP,3544251,Rosana,62.56,53.77,45.32,
SP,3544301,Roseira,67.03,51.46,41.66,
SP,3544400,Rubiácea,63.1,52.45,44.47,
SP,3544509,Rubinéia,58.58,50.11,46.89,
SP,3544608,Sabino,59.16,51.96,46.15,
SP,3544707,Sagres,69.28,57.46,47.48,
SP,3544806,Sales,58.57,49.66,45.76,
SP,3544905,Sales Oliveira,59.28,51.11,41.98,
SP,3545001,Salesópolis,64.19,56.94,49.02,
SP,3545100,Salmourão,62.37,54.1,47.64,
SP,3545159,Saltinho,54.8,41.89,37.41,
SP,3545209,Salto,59.16,50.53,39.99,
SP,3545308,Salto de Pirapora,61.68,54.84,44.84,
SP,3545407,Salto Grande,63.54,54.51,49.97,
SP,3545506,Sandovalina,66.88,57.92,47.94,
SP,3545605,Santa Adélia,55.43,49.88,44.11,
SP,3545704,Santa Albertina,54.66,50.47,44.81,
SP,3545803,Santa Bárbara d'Oeste,56.14,45.82,36.36,
SP,3546009,Santa Branca,58.7,50.09,45.29,
SP,3546108,Santa Clara d'Oeste,61.1,54.06,44.89,
SP,3546207,Santa Cruz da Conceição,59.97,53.92,45.79,
SP,3546256,Santa Cruz da Esperança,64.31,61.08,51.41,
SP,3546306,Santa Cruz das Palmeiras,57.05,49.62,42.66,
SP,3546405,Santa Cruz do Rio Pardo,58.54,51.87,46.21,
SP,3546504,Santa Ernestina,55.01,49.12,41.03,
SP,3546603,Santa Fé do Sul,57.08,46.83,41.32,
SP,3546702,Santa Gertrudes,54.83,50.07,41.91,
SP,3546801,Santa Isabel,62.61,52.82,43.96,
SP,3546900,Santa Lúcia,63.69,52.84,43.64,
SP,3547007,Santa Maria da Serra,66.72,57.71,46.18,
SP,3547106,Santa Mercedes,67.62,57.47,53.28,
SP,3547205,Santana da Ponte Pensa,54.37,45.47,45.87,
SP,3547304,Santana de Parnaíba,69.14,51.73,41.55,
SP,3547403,Santa Rita d'Oeste,54.98,49.06,43.27,
SP,3547502,Santa Rita do Passa Quatro,55.72,48.63,44.35,
SP,3547601,Santa Rosa de Viterbo,59.55,52.37,44.39,
SP,3547650,Santa Salete,49.07,44.85,41.27,
SP,3547700,Santo Anastácio,56.91,53.33,46.49,
SP,3547809,Santo André,50.21,43.57,39.48,
SP,3547908,Santo Antônio da Alegria,62.01,50.26,45.52,
SP,3548005,Santo Antônio de Posse,59.02,51.61,44.41,
SP,3548054,Santo Antônio do Aracanguá,59.2,50.21,40.12,
SP,3548104,Santo Antônio do Jardim,58.32,50.87,44.67,
SP,3548203,Santo Antônio do Pinhal,63.86,56.75,48.87,
SP,3548302,Santo Expedito,56.15,50.9,48.3,
SP,3548401,Santópolis do Aguapeí,67.1,56.46,45.47,
SP,3548500,Santos,48.44,44.6,44.51,
SP,3548609,São Bento do Sapucaí,60.01,51.61,46.84,
SP,3548708,São Bernardo do Campo,51.67,43.58,37.55,
SP,3548807,São Caetano do Sul,45.49,41.81,41.07,
SP,3548906,São Carlos,54.62,45.91,39.61,
SP,3549003,São Francisco,56.94,50.76,50.24,
SP,3549102,São João da Boa Vista,54.79,46.64,41.32,
SP,3549201,São João das Duas Pontes,52.51,50.28,45.88,
SP,3549250,São João de Iracema,55.75,47.1,41.49,
SP,3549300,São João do Pau d'Alho,53.85,52.34,50.49,
SP,3549409,São Joaquim da Barra,56.99,46.78,41.14,
SP,3549508,São José da Bela Vista,61.36,57.04,51.32,
SP,3549607,São José do Barreiro,65.95,59.16,53.28,
SP,3549706,São José do Rio Pardo,62.59,52.65,41.46,
SP,3549805,São José do Rio Preto,50.11,43.12,38.1,
SP,3549904,São José dos Campos,58.92,46.9,38.9,
SP,3549953,São Lourenço da Serra,64.81,55.84,44.66,
SP,3550001,São Luís do Paraitinga,62.31,54.15,46.18,
SP,3550100,São Manuel,60.67,52.63,44.19,
SP,3550209,São Miguel Arcanjo,68.63,59.14,48.77,
SP,3550308,São Paulo,50.99,45.57,40.64,
SP,3550407,São Pedro,61.61,52.82,46.85,
SP,3550506,São Pedro do Turvo,61.42,54.47,50.24,
SP,3550605,São Roque,59.91,50.23,41.82,
SP,3550704,São Sebastião,60.24,49.96,42.65,
SP,3550803,São Sebastião da Grama,61.18,50.87,44.45,
SP,3550902,São Simão,63.4,53.89,47.08,
SP,3551009,São Vicente,56.67,48.87,43.42,
SP,3551108,Sarapuí,71.62,58.44,50.55,
SP,3551207,Sarutaiá,70.31,58.84,48.61,
SP,3551306,Sebastianópolis do Sul,51.48,43.6,39.29,
SP,3551405,Serra Azul,67.76,60.58,36.13,
SP,3551504,Serrana,61.18,53.22,42.72,
SP,3551603,Serra Negra,57.01,50.45,44.28,
SP,3551702,Sertãozinho,58.97,47.62,39.19,
SP,3551801,Sete Barras,79.47,61.09,55.65,
SP,3551900,Severínia,60.85,53.02,43.92,
SP,3552007,Silveiras,70.03,58.41,51.27,
SP,3552106,Socorro,57.02,48.65,43.73,
SP,3552205,Sorocaba,57.23,48.69,39.8,
SP,3552304,Sud Mennucci,58.21,51.73,42.41,
SP,3552403,Sumaré,60.63,48.83,39.33,
SP,3552502,Suzano,62.16,53.22,43.67,
SP,3552551,Suzanápolis,59.61,53.89,46.51,
SP,3552601,Tabapuã,54.24,48.65,42.05,
SP,3552700,Tabatinga,58.37,52.43,43.19,
SP,3552809,Taboão da Serra,57.63,46.94,40.56,
SP,3552908,Taciba,57.96,54.65,46.59,
SP,3553005,Taguaí,68.14,50.9,43.3,
SP,3553104,Taiaçu,58.25,57.66,48.08,
SP,3553203,Taiúva,56.93,53.71,42.74,
SP,3553302,Tambaú,60.73,53.22,45.08,
SP,3553401,Tanabi,54.63,45.88,41.43,
SP,3553500,Tapiraí,75.14,63.93,58.15,
SP,3553609,Tapiratiba,63.74,55.18,43.27,
SP,3553658,Taquaral,54.85,52.49,44.11,
SP,3553708,Taquaritinga,56.84,50.06,44.32,
SP,3553807,Taquarituba,62.09,53.65,45.14,
SP,3553856,Taquarivaí,74.33,66.65,51.68,
SP,3553906,Tarabai,58.88,56.13,48.04,
SP,3553955,Tarumã,59.42,49.96,42.56,
SP,3554003,Tatuí,62.06,52.96,44.86,
SP,3554102,Taubaté,57.47,47.36,40.63,
SP,3554201,Tejupá,66.97,56.85,53.94,
SP,3554300,Teodoro Sampaio,64.41,56.09,46.2,
SP,3554409,Terra Roxa,58.88,55.26,44.99,
SP,3554508,Tietê,56.59,49.63,42.49,
SP,3554607,Timburi,63.51,56.33,49.58,
SP,3554656,Torre de Pedra,61.38,55.93,50.57,
SP,3554706,Torrinha,58.36,52.92,43.32,
SP,3554755,Trabiju,64.3,57,50.34,
SP,3554805,Tremembé,55.9,46.35,40.05,
SP,3554904,Três Fronteiras,57.82,49.15,47.27,
SP,3554953,Tuiuti,56.97,48.34,43.83,
SP,3555000,Tupã,55.99,47.66,44.59,
SP,3555109,Tupi Paulista,53.1,48.81,43.44,
SP,3555208,Turiúba,52.53,45.21,45.55,
SP,3555307,Turmalina,52.61,47.41,42.59,
SP,3555356,Ubarana,64.98,55.2,47.16,
SP,3555406,Ubatuba,63.84,55.12,44.07,
SP,3555505,Ubirajara,68.31,59.17,49.46,
SP,3555604,Uchoa,56.12,51.16,43.94,
SP,3555703,União Paulista,56.21,51.45,49.44,
SP,3555802,Urânia,55.04,47.08,44.1,
SP,3555901,Uru,59.08,51.29,41.68,
SP,3556008,Urupês,55.7,48.12,42.93,
SP,3556107,Valentim Gentil,56.3,45.04,39.63,
SP,3556206,Valinhos,51.1,42.65,36.99,
SP,3556305,Valparaíso,63.36,53.91,38.12,
SP,3556354,Vargem,59.23,54.38,46.73,
SP,3556404,Vargem Grande do Sul,58.31,50.47,44.24,
SP,3556453,Vargem Grande Paulista,62.97,51.23,43.2,
SP,3556503,Várzea Paulista,61.04,49.1,39.32,
SP,3556602,Vera Cruz,59.06,54.84,48.21,
SP,3556701,Vinhedo,54.83,43.62,38.03,
SP,3556800,Viradouro,60.98,54.39,44.25,
SP,3556909,Vista Alegre do Alto,50.9,44.76,39.85,
SP,3556958,Vitória Brasil,64.12,44.52,42.73,
SP,3557006,Votorantim,61.09,50.1,41.72,
SP,3557105,Votuporanga,52.65,44.34,38.56,
SP,3557154,Zacarias,55.63,47.05,46.31,
SP,3557204,Chavantes,61.33,51.72,47.01,
SP,3557303,Estiva Gerbi,56.06,51.51,40.3,
SP,3599919,Santo Amaro,,,,
TO,1700251,Abreulândia,90.92,62.99,60.04,
TO,1700301,Aguiarnópolis,93.01,71.95,61.36,
TO,1700350,Aliança do Tocantins,77.8,65.47,54.35,
TO,1700400,Almas,100.83,76.1,66.83,
TO,1700707,Alvorada,67.39,56.22,50.4,
TO,1701002,Ananás,98.28,70.9,61.03,
TO,1701051,Angico,103.91,77.24,61.33,
TO,1701101,Aparecida do Rio Negro,96.04,65.66,61.05,
TO,1701309,Aragominas,85.88,69.08,56.19,
TO,1701903,Araguacema,96.62,80.53,61.23,
TO,1702000,Araguaçu,72.06,55.92,49.83,
TO,1702109,Araguaína,71.81,59.13,46.77,
TO,1702158,Araguanã,90.24,78.88,63.42,
TO,1702208,Araguatins,95.87,77.89,65.19,
TO,1702307,Arapoema,80.21,69.44,56.83,
TO,1702406,Arraias,96.8,78.31,59.88,
TO,1702554,Augustinópolis,100.72,72.67,58.53,
TO,1702703,Aurora do Tocantins,83.07,57.25,55.93,
TO,1702901,Axixá do Tocantins,107.44,80.84,65.6,
TO,1703008,Babaçulândia,87.73,66.38,52.22,
TO,1703057,Bandeirantes do Tocantins,73.36,62.59,58.08,
TO,1703073,Barra do Ouro,103.06,90.58,72.01,
TO,1703107,Barrolândia,80.41,58.32,52.31,
TO,1703206,Bernardo Sayão,75.34,63.76,52.24,
TO,1703305,Bom Jesus do Tocantins,84.69,79.38,60.2,
